,ntrials,mse,sens_sim,bias_sim,sigma_sim,pc_sim,pe_sim,sens_fit,bias_fit,sigma_fit,pc_fit,pe_fit
36,100,0.6665197442683569,1,0,0.0,-1,-1,1.0669639975932401,0.9835320291345218,1.756109482225292e-05,-0.8480158858480125,-0.4855741503117822
37,100,1.2027276916769865,1,0,0.0,-1,0,1.8190397880840907,-1.63266871917749,1.6274792656696154e-05,-1.089747647210812,0.1007262686284016
38,100,1.7147749872559936,1,0,0.0,-1,1,0.9623021174548114,0.5857269225511468,8.847146752701166e-06,-0.8980484932107963,0.8177149835444409
39,100,3.3883130614982444,1,0,0.0,0,-1,3.8872392790650236,-2.776045778292152,1.1387896326226222e-05,0.6896504976331761,-1.5225558318410948
40,100,0.0456649688347273,1,0,0.0,0,0,0.48017512749206587,0.15889059436078115,9.329275540987032e-06,-0.03251488492387833,0.29309472041395923
41,100,0.16420646808030956,1,0,0.0,0,1,0.9342244287482352,0.3194103112907236,1.0358515998600334e-05,0.39483259445087576,1.6570391093292336
42,100,0.34789135837788754,1,0,0.0,1,-1,0.07424880743355669,-0.5541454581562231,9.891014562177774e-06,2.137690817115294,-1.1826129956273237
43,100,1.2723296136408339e-05,1,0,0.0,1,0,1.7007868318704267,-0.6853377868657712,1.6861396517868212e-05,1.1018762389990033,0.08638565508091023
44,100,0.2009117693818024,1,0,0.0,1,1,1.551171694727664,0.21424388160947103,7.881881844193838e-06,0.7963368829847256,1.2684898723218603
45,100,0.036575787763682636,1,0,0.01,-1,-1,1.210345738008321,0.29775112142684457,1.0953530657818385e-05,-1.0575482878690476,-1.754608502713681
46,100,0.004307189823862534,1,0,0.01,-1,0,0.5226864801178379,-0.14685808884888404,1.0935101345905998e-05,-0.6780901624914105,0.01265881187055015
47,100,0.0005188487224964931,1,0,0.01,-1,1,1.1478264857143967,0.06826275205864495,8.228758484300454e-06,-1.952779584538666,1.3026180967598282
48,100,0.0013366966464137256,1,0,0.01,0,-1,3.0440125869237646,-1.1449661049887112,1.0704698438922489e-05,0.14133209440210193,-1.6715994641187517
49,100,0.001233274424589198,1,0,0.01,0,0,1.4497721040186806,-0.14677970117713088,1.695525057294278e-05,0.4975255653286097,0.02725760189001139
50,100,0.7617266700500981,1,0,0.01,0,1,1.6091325135745054,-0.7464463613205778,1.476392257038005e-05,0.09422308109444824,0.5978851191799779
51,100,35.355391479253576,1,0,0.01,1,-1,2.609797231858229,-6.66010581815349,1.1544834381234869e-05,1.141931231547685,-1.8035849283895207
52,100,0.12133468965860723,1,0,0.01,1,0,1.7528767038079678,-0.3501177434915747,9.404089708542147e-06,1.2967823727192256,0.39905533984959335
53,100,0.0009869189099106599,1,0,0.01,1,1,0.28676425075480394,0.6516545943570752,1.2197596526948125e-05,1.1114430959427446,1.189979467684235
54,100,1.4148838168764997,1,0,0.05,-1,-1,0.36508468012464423,1.6597107289957107,1.2482703529902663e-05,-0.895165152830936,-1.9269003190219194
55,100,129.65936204891798,1,0,0.05,-1,0,1.558648338992444,10.992504458858395,1.166052073403003e-05,-0.961350322583942,-0.02274425991087047
56,100,0.027176020548788555,1,0,0.05,-1,1,1.4489689955288227,-0.26827076072341016,1.1168508187508287e-05,-1.0561890454215312,1.3555878167691189
57,100,0.06187891673489551,1,0,0.05,0,-1,0.3450117105715112,0.38783425089544793,2.050586961004649e-05,0.1838385013682597,-0.8245665591069569
58,100,0.17565119252260147,1,0,0.05,0,0,1.4808684648500863,0.4436848289904472,1.5150650433504993e-05,-0.14401397868214932,-0.21025082436985534
59,100,0.08680089056136728,1,0,0.05,0,1,2.7302198646277356,-0.8444028137125958,1.5568049566548166e-05,-0.0974116465890155,1.157945805927074
60,100,0.01857703083396757,1,0,0.05,1,-1,0.8896596585668353,0.3788680370175457,7.724207834943595e-06,0.6945600744111214,-1.7381710931801682
61,100,0.024526799375263565,1,0,0.05,1,0,2.833908875114929,-0.8044634181431249,9.978431098604858e-06,0.9016683281910247,0.01969811933439741
62,100,1.3805878383207304,1,0,0.05,1,1,0.9869690956270115,1.476729978378472,1.1132713212451953e-05,0.7641724077709356,0.5860697213703823
63,100,10.67418122015417,1,0,0.1,-1,-1,0.6332123670207631,3.7157752802747237,1.6081426716264565e-05,-1.07702145168791,-1.0172991704881107
64,100,18.760695272281577,1,0,0.1,-1,0,0.02275539387116162,5.215327146472224,1.7263199790030278e-05,-2.14105785975687,0.20628955309148325
65,100,0.12144127621968213,1,0,0.1,-1,1,0.4937866902732002,0.4082213188867527,7.3174569371993575e-06,-0.9825954675018802,1.3441174282087331
66,100,34.151723788224245,1,0,0.1,0,-1,1.9592867711553201,4.951924001734389,1.1002642456204792e-05,0.48003394625194784,-1.1005560526023888
67,100,0.22593007533095677,1,0,0.1,0,0,0.4778088807552845,-0.6131592886077588,1.379675346328242e-05,0.9741281547153594,0.06184503454919222
68,100,0.30805330479272847,1,0,0.1,0,1,-0.057054589982339074,0.2508970956326112,4.235890803936483e-06,0.0808535969784259,1.2461962350892843
69,100,21.426926284462834,1,0,0.1,1,-1,1.573944113080306,-4.514194832421527,1.3546053503087957e-05,0.4238975632452423,-1.2834589827966176
70,100,1.0047333089321888,1,0,0.1,1,0,0.5779321136420056,0.9801076838435903,1.0570792142808461e-05,1.1748452095880493,0.4207638451290966
71,100,7.292980060000784,1,0,0.1,1,1,0.6549009229669509,-2.267175235949257,1.0509492417813431e-05,0.8368782121561299,0.45341433252211466
72,100,29.876301006980682,1,5,0.0,-1,-1,-2.9838130205900693,171.27382811117232,9.469898089479226e-06,-160.25013527465404,114.638279526729
73,100,251.99614234894517,1,5,0.0,-1,0,-5.126532139474136,84.74526300276128,8.201780840786054e-06,-59.83246356554203,12.2366868080883
74,100,15.342244939358052,1,5,0.0,-1,1,-7.85706924239525,139.52255148357608,1.1780411691274645e-05,-127.90103183774448,-128.03985905005837
75,100,9.810290364643705e-08,1,5,0.0,0,-1,1.7269997349968267,4.714539336886785,1.3141127875428594e-05,4.5440776612488145,4.56491083030621
76,100,2.0508725089303808e-07,1,5,0.0,0,0,1.8009347759827137,4.5905211739251,9.077859627361816e-06,4.521137092818932,4.46383323577737
77,100,1.7035428819804115e-06,1,5,0.0,0,1,2.105242727089178,5.014745804713176,1.0258791583105517e-05,4.6596915887056385,4.749503370679974
78,100,1.2396756275285772e-07,1,5,0.0,1,-1,1.6000693280544718,4.765401897766507,1.2233024715487774e-05,4.453015771865144,4.7068352805737925
79,100,7.710877112860855e-08,1,5,0.0,1,0,1.7647225484850118,4.706388120180833,1.7876078542133443e-05,4.552528169148016,4.548309105709336
80,100,7.134060357055817e-08,1,5,0.0,1,1,1.789088936587823,4.685769652099808,9.569468584646007e-06,4.6304434950542115,4.449775311718033
81,100,0.0008014427498501145,1,5,0.01,-1,-1,1.8349376326172506,4.561018682903892,1.9563631072250838e-05,4.525490134712828,4.429977702863516
82,100,0.0003091459252003652,1,5,0.01,-1,0,1.8278960617527458,4.670714295922395,1.0275981120468408e-05,4.645374141652796,4.419789308942055
83,100,0.7098123158904202,1,5,0.01,-1,1,10.36804263274062,50.78975647534072,1.0687936726409176e-05,-50.38491800960829,98.82852610028887
84,100,134.34693057422507,1,5,0.01,0,-1,0.35125533151532295,228.446302786729,1.0378438861493996e-05,142.61144438085913,-213.05525050563307
85,100,0.00552254092421609,1,5,0.01,0,0,2.111610667320665,6.64476430289521,1.2568762159179576e-05,-4.3134472844725,-5.305215424245094
86,100,0.0009041161807846724,1,5,0.01,0,1,1.8132471944634025,4.709033063388481,9.40648817732651e-06,4.5536377053087955,4.549844512752118
87,100,29.223791961877158,1,5,0.01,1,-1,6.128293973687511,163.93604546784323,1.0121253712601784e-05,-22.63795197529897,-157.91449460577832
88,100,0.0009078292548250741,1,5,0.01,1,0,1.5795272587137419,4.799104545800181,5.602098949269178e-06,4.467310458666181,4.726243241806418
89,100,0.0017025896468790941,1,5,0.01,1,1,1.713867828545517,4.721443505457585,1.0470289284962724e-05,4.509731748725148,4.606160911404888
90,100,0.03617952756165523,1,5,0.05,-1,-1,1.8864755355777858,4.605429282434075,8.78231918964062e-06,4.700988567028063,4.298889870075516
91,100,0.0067001738237862365,1,5,0.05,-1,0,1.6723400816302436,4.766902003386881,1.3453818680319036e-05,4.543320368528639,4.618030789535111
92,100,0.5639128896317275,1,5,0.05,-1,1,-14.78625933640765,209.641248796365,8.429635172102796e-06,-194.63723445263133,-34.438108965548814
93,100,0.0041117160226254315,1,5,0.05,0,-1,1.723516613599219,4.651466938298692,1.2155293436613273e-05,4.466426081876805,4.579490011094335
94,100,0.018366910160089702,1,5,0.05,0,0,1.692997076144483,4.738980456440666,1.4446072976388115e-05,4.6912417213671365,4.442187889750608
95,100,0.02200313216999813,1,5,0.05,0,1,1.9139556757923213,4.625971191464468,1.4096674112932005e-05,4.649259296009605,4.371161050131462
96,100,0.008886628969141015,1,5,0.05,1,-1,1.8218693961626122,4.6772108621862,7.692341192351797e-06,4.5285618298003145,4.543098187060608
97,100,46730.49065806531,1,5,0.05,1,0,2.0243142398175342,230.24798737907514,7.543376693793714e-06,2.7287170874890228,-4.917565920186416
98,100,366.4501094335616,1,5,0.05,1,1,5.474721781509936,115.21499313113702,1.166385042314923e-05,50.16858505505013,-94.51318243251238
99,100,144.58187219060767,1,5,0.1,-1,-1,-75.02383372700362,95.04525545938493,1.1192572229762192e-05,24.305082434843243,-6.763441144125648
100,100,0.11267561533230835,1,5,0.1,-1,0,-0.37773611958468145,16.652889039133942,1.2555671559658343e-05,-12.263562614159788,-12.490232078320687
101,100,0.10077829594654744,1,5,0.1,-1,1,1.933319046734062,4.583434500957064,1.2620221981901801e-05,4.6503457818193175,4.327537873812235
102,100,186.70209269764814,1,5,0.1,0,-1,-2.297739844756455,259.2230826864594,9.073934337321345e-06,167.42661651066092,-237.4940160036308
103,100,0.05321912798944093,1,5,0.1,0,0,1.9300716510141656,4.640691447920696,1.612209582835039e-05,4.516853480610586,4.518287121982543
104,100,0.1597132614200878,1,5,0.1,0,1,7.70014834387363,59.01158504386706,7.735147943518387e-06,-57.359196853176954,17.63894792699729
105,100,0.21400958813923965,1,5,0.1,1,-1,1.8429129889626188,4.667866200305977,1.916693928253445e-05,4.630505314096458,4.431810040881954
106,100,0.07060975786933495,1,5,0.1,1,0,1.8073910419785983,4.685193915064422,1.5654439266412232e-05,4.548296197200594,4.531346872539147
107,100,0.19852712923132693,1,5,0.1,1,1,1.8083186348245337,4.601741725624175,9.162948687127878e-06,4.5598581707666535,4.43633270952995
108,100,0.0018760156777768424,5,-5,0.0,-1,-1,4.16699350121905,-4.519980821289201,7.86129310712147e-06,-1.035772299132648,-1.7095796666284457
109,100,0.16670802748132868,5,-5,0.0,-1,0,4.3899128900711535,-5.048593605471642,7.182443718570671e-06,-0.8518671786758104,0.01417231381029345
110,100,0.3519187959968205,5,-5,0.0,-1,1,3.692761254117369,-3.218251620486286,1.3651345197562512e-05,-0.8375803328676936,0.07584286629656277
111,100,11.762723467685866,5,-5,0.0,0,-1,5.496493624230348,-8.549844197320988,1.16375789528263e-05,0.2799235727149842,-0.47686785934646014
112,100,0.040410410566952874,5,-5,0.0,0,0,4.677482476847345,-4.655096452102846,1.0922798970857839e-05,-0.11868604200214325,0.8163635679430348
113,100,6.0380457723441275e-06,5,-5,0.0,0,1,7.606190215018699,-6.344360963756176,2.485941878446201e-05,-0.027850904849233235,2.0049356957861026
114,100,0.01005909013630172,5,-5,0.0,1,-1,4.56806695582339,-5.1516311552995235,1.1390131944510108e-05,0.5172644334448262,-1.0516512937112314
115,100,2.4547030105202306e-10,5,-5,0.0,1,0,4.777312143897371,-5.314765097434696,1.1129047656906207e-05,1.691795143360198,-1.0583827399500259
116,100,1.9076560181822757,5,-5,0.0,1,1,5.7381574134770315,-7.10349428354502,1.4269312062794256e-05,0.7262014196819767,0.3226671416435004
117,100,0.0006491494276101294,5,-5,0.01,-1,-1,7.100988989472254,-6.000243316740811,1.924308365266734e-05,-1.1776978632375423,0.0228175142427081
118,100,0.0015306253508966098,5,-5,0.01,-1,0,6.809825085472272,-5.5854488673285125,1.7042069390179113e-05,-0.8764453764477488,0.8246600084672385
119,100,0.0073358678800457214,5,-5,0.01,-1,1,6.554988667911984,-9.532114395777795,8.432021173264454e-06,-4.518043929131863,-1.9337355986427724
120,100,0.4054640408304855,5,-5,0.01,0,-1,5.027828188646777,-4.444722589377406,1.3165194567708802e-05,-0.1369392798913047,-1.7464585186213697
121,100,0.001858488193760221,5,-5,0.01,0,0,5.588893827339048,-4.885623050288517,9.38616348546393e-06,0.41450793318056267,-0.17145945502283114
122,100,0.05291063886063583,5,-5,0.01,0,1,6.456238446010762,-5.825371514076565,5.549400321230152e-06,-0.2314278802495522,1.1091322084610424
123,100,0.001859944402192027,5,-5,0.01,1,-1,3.7144241447278383,-3.6116354744398325,1.2442614363737552e-05,0.49158659288415685,-1.2229158921427508
124,100,0.0007918965607699557,5,-5,0.01,1,0,4.005999454123201,-4.694138145447572,1.769894409744486e-05,2.0748967199898933,-0.5977933013029646
125,100,0.9643986710839663,5,-5,0.01,1,1,5.624070570952424,-17.19510250991896,2.048658445285651e-05,-11.698208336892263,-12.507787351227627
126,100,3.502836721687871,5,-5,0.05,-1,-1,3.3681276531714532,-2.0284862789605844,6.726474753492167e-06,-0.7259447326345535,-0.6995907914027248
127,100,0.03976874976878991,5,-5,0.05,-1,0,5.62400517434813,-5.985902081392365,1.2489149394636742e-05,-1.0635913087051645,-0.21684173187577094
128,100,1.1499507605154842,5,-5,0.05,-1,1,5.860080378682941,-6.609077165151991,9.552962018989302e-06,-0.6928795584514604,1.172582863000731
129,100,0.48945050123567235,5,-5,0.05,0,-1,6.451773751594419,-6.240439472711387,1.1135340836561502e-05,0.48747224920069027,-1.4290106352890224
130,100,0.012620749927630981,5,-5,0.05,0,0,4.229404862022037,-4.596641448898915,9.37567464026413e-06,0.038639717315456276,0.2457468167068757
131,100,0.43904736461555194,5,-5,0.05,0,1,5.7453732514009195,-8.216686613669143,1.031336066757655e-05,-3.462335777829356,-2.258686379654967
132,100,266.7844150702889,5,-5,0.05,1,-1,3.861340667943223,-20.833885292650017,1.2745307787916316e-05,0.31047201619161907,-0.7772647234368208
133,100,6.197856812099213,5,-5,0.05,1,0,5.961596681880269,-2.3341330079919587,7.73408512533029e-06,1.2303600474369094,0.1597812772550411
134,100,0.29626693605498633,5,-5,0.05,1,1,6.578497821173383,-11.997071874835772,1.2695907121723296e-05,-4.676800430241411,-5.040290115854718
135,100,0.21224279422010398,5,-5,0.1,-1,-1,4.895675997349794,-7.6920859040199225,7.772230694208214e-06,-3.5129294461865013,-4.45362442066552
136,100,0.16234094648123448,5,-5,0.1,-1,0,6.632223014979202,-9.836831197363896,1.1175705329941187e-05,-4.935753263528306,-3.007373479924914
137,100,0.10669314355588862,5,-5,0.1,-1,1,6.52550642259669,-5.6012339763153145,2.108877700303833e-05,-0.3880919168438514,1.3018184065287663
138,100,0.23060437342350482,5,-5,0.1,0,-1,4.2667064555698255,-4.312090561475803,8.120983672989365e-06,0.43799119084591126,-1.0844606311158311
139,100,0.08616681911049164,5,-5,0.1,0,0,12.251624745858933,-14.303042300863497,1.669974345662772e-05,-4.14245674658985,-4.935539961182968
140,100,1.0929416039378184,5,-5,0.1,0,1,3.834363623044703,-5.6313608811677565,6.378661746480603e-06,-0.4654737420334068,1.305217768672639
141,100,0.17374642969049398,5,-5,0.1,1,-1,6.796367345418344,-6.09762031811836,9.350732653096952e-06,1.9459540793002246,-0.18693362440908562
142,100,0.06860654781887987,5,-5,0.1,1,0,5.625883344475802,-5.493583547610472,1.453446591688512e-05,2.073493907434658,-0.12468082211975394
143,100,0.04654353039824632,5,-5,0.1,1,1,4.793128828460761,-4.238671961343363,9.460000194287802e-06,0.9244908355953122,1.072819506177814
144,100,8.101146221466088e-06,5,0,0.0,-1,-1,3.7740591409565645,3.685959836785009,1.0686669506776132e-05,-3.6975463538824007,-4.004476080624553
145,100,0.8953811222910811,5,0,0.0,-1,0,7.797849250391607,0.042723614479365235,1.0943131366935283e-05,-0.7836257816172125,0.3505398110857377
146,100,6.538866326595391,5,0,0.0,-1,1,4.142193301001152,6.831163276833423,7.242564872282447e-06,-9.888543475728284,-8.087914071296954
147,100,2.164328196470272e-06,5,0,0.0,0,-1,4.878208736649409,0.8080966495699315,7.986135053605014e-06,-0.37400072435496046,-2.1949493745266246
148,100,3.862166576255445e-05,5,0,0.0,0,0,8.066927909309566,-1.44893793693006,1.1098764477807622e-05,-0.9304354740828308,1.241024727817821
149,100,0.046843380118241795,5,0,0.0,0,1,2.645230721525249,0.8309748975940627,1.6624919303702816e-05,-0.3428937592394785,0.8659377901490095
150,100,18.898354093096888,5,0,0.0,1,-1,13.66903823137842,-6.084399867160559,1.7755878050241014e-05,1.6475001535951452,-2.8095413538365333
151,100,2.6730311373792945,5,0,0.0,1,0,5.045893966899606,1.5061223356488556,7.195596826086734e-06,0.9154142718189184,0.36637845809566166
152,100,0.00013512160470890142,5,0,0.0,1,1,8.670900755637906,-1.5080111610792046,1.6619103382352952e-05,1.0697918611247275,2.3836507280977672
153,100,0.0006524956905608254,5,0,0.01,-1,-1,6.078913166701516,-0.05243659759214747,9.840172180326978e-06,-1.0306667871997122,-1.22824344560778
154,100,6.33690380785394,5,0,0.01,-1,0,4.992314395004022,2.9385308610924135,1.2181756619781077e-05,-1.4595235934473807,-0.6987316458942151
155,100,0.10895836386258964,5,0,0.01,-1,1,5.354976355824396,-0.2279328991512846,6.958766525615873e-06,-0.25308957907415963,1.2151677070168314
156,100,710.4163729769872,5,0,0.01,0,-1,7.33167801969351,26.28680162817848,9.278523293555982e-06,-0.13645102035922155,-0.8776591633744038
157,100,0.0005246759174819415,5,0,0.01,0,0,3.0798046604586293,3.7653865753490976,8.968064025634569e-06,-3.404035607948299,-3.7536381098733527
158,100,0.0011208926998713268,5,0,0.01,0,1,3.464603110579995,5.004736027364682,1.3685201107847115e-05,-4.049676635953362,-2.6028416984866793
159,100,0.03567803534902703,5,0,0.01,1,-1,5.052789104252342,0.11785170838154982,9.930735435444558e-06,0.5477443831549362,-0.9161957820215686
160,100,0.001091124931652727,5,0,0.01,1,0,5.29615872869997,-0.11124542387274045,2.4277241742926127e-05,0.7295946736278698,0.1303137296624833
161,100,0.4912167699639712,5,0,0.01,1,1,6.832203707333316,0.45783705261451074,7.367661795172365e-06,0.8307869367581532,-0.9213515416921998
162,100,0.029476176547839114,5,0,0.05,-1,-1,2.4327466674570726,1.0519014653997367,5.118418928935799e-06,-0.5210446413763743,-0.43575822524794416
163,100,0.012328576002389164,5,0,0.05,-1,0,5.2546222496484125,0.20309213532741707,6.668322515719902e-06,-1.6892784993434313,0.7917033092518103
164,100,0.7411747885201191,5,0,0.05,-1,1,4.420228227326373,4.694635201282234,1.6095005549738967e-05,-4.992304488657403,-2.739455886149673
165,100,0.036587490942968676,5,0,0.05,0,-1,4.514771547053381,-0.2787752982714614,8.055268277576385e-06,0.8665563866614685,0.026906452005698408
166,100,0.02387263624290809,5,0,0.05,0,0,6.033606655267878,-0.20384910566023123,8.294364707833458e-06,-0.053991180934679625,-1.0882106151019513
167,100,0.14959800010650892,5,0,0.05,0,1,3.7981524785709233,4.255373374537068,1.2331270107259224e-05,-4.254387751353152,-3.511144618321389
168,100,0.017742766850474385,5,0,0.05,1,-1,4.869990103959097,1.1788483282404252,2.5453753404711426e-05,0.22538071858511802,-2.2331460463861617
169,100,0.16916701519369148,5,0,0.05,1,0,7.648099518819091,-0.5944641953729796,1.4845794612929615e-05,1.0201590180852225,0.7281288554849636
170,100,0.026938809686679503,5,0,0.05,1,1,9.720242737847864,-2.3322079056219795,1.0993814313250747e-05,1.878207077136624,2.177225429531253
171,100,11742.810679319964,5,0,0.1,-1,-1,7.42599690813029,114.12151600574444,8.96816444189969e-06,-8.181569759073426,-7.479146035966036
172,100,1.0990235196045552,5,0,0.1,-1,0,5.603179778548789,3.4864119518899193,1.0201683254469608e-05,-5.4729728044373775,-3.5950258186908983
173,100,0.12769296707549757,5,0,0.1,-1,1,6.943100022817968,-0.40518710645073397,1.753718679437599e-05,-1.4742367020059188,2.1820320062868395
174,100,0.15740384584979522,5,0,0.1,0,-1,5.773142146203892,0.035977197087107435,7.88052477047775e-06,0.2271371501614998,-1.6360071108920589
175,100,0.26670975511981654,5,0,0.1,0,0,4.228049960815919,0.6251502310805517,1.6636149200523868e-05,-0.017581025104032783,0.9281782601710546
176,100,0.16951961877080957,5,0,0.1,0,1,3.784437163148743,0.14231748144797096,1.3411766437633114e-05,0.40021702177172375,0.6098142237299317
177,100,0.051133548050552896,5,0,0.1,1,-1,3.7061014691333556,0.30410655963845445,1.0036791509108537e-05,0.49697910505446957,-1.1641355166049632
178,100,0.23607722940550843,5,0,0.1,1,0,3.5823232978115724,1.000850559226224,1.1240783902721268e-05,1.7012621346726189,-0.8450179229439334
179,100,26.253226990620924,5,0,0.1,1,1,4.045398271519262,5.4606791848506555,5.40760028099308e-06,0.432436514128765,-0.09445778426008547
180,100,11161.44047341167,5,5,0.0,-1,-1,15.133757010493333,129.15396054286145,1.5132519628522482e-05,0.9604488817005197,-20.762119164447107
181,100,3.0689307143644314e-08,5,5,0.0,-1,0,1.8005948254879283,4.714950375594863,1.1394950213514184e-05,4.53147220106407,4.577927329203221
182,100,1.0995425246109441e-07,5,5,0.0,-1,1,1.727699325090642,4.714179664904951,1.782866553106138e-05,4.5797763238656,4.528852495711784
183,100,0.00031910850245593154,5,5,0.0,0,-1,167.77109256214555,41.39013083203264,1.0916486392899903e-05,-19.08362377109406,-47.351897146869646
184,100,5.039613699636086e-08,5,5,0.0,0,0,1.7948460583553931,4.695687724899861,1.301825723202975e-05,4.562998427223798,4.527138452345917
185,100,2.454846364011961e-08,5,5,0.0,0,1,1.7018668855108163,4.764499934425721,9.944096300356874e-06,4.5938513556660645,4.565097733436145
186,100,0.44011902451664703,5,5,0.0,1,-1,2.9004851064572876,47.503196671836626,1.5914062970540905e-05,19.775114736046262,-45.11628528352901
187,100,1.412588300485058e-07,5,5,0.0,1,0,1.6297853177686394,4.741324968923528,2.3978228049167905e-05,4.443350140807308,4.692423982788661
