,ntrials,mse,sens_sim,bias_sim,sigma_sim,pc_sim,pe_sim,sens_fit,bias_fit,sigma_fit,pc_fit,pe_fit
60,100,0.9555113988795568,1,0,0.05,1,-1,0.978093987071321,0.9409735341889123,1.1758735132900452e-05,0.7104839704018888,-1.7581445942905747
61,100,2.6156493088839112,1,0,0.05,1,0,2.750567315646184,0.5528503323028318,1.1951261019403673e-05,0.8064157441456439,-0.11855362618317604
62,100,0.16208699628604464,1,0,0.05,1,1,0.8465873612142006,0.7688772432118317,8.431927543075767e-06,0.7654891386470438,0.6535970031879134
63,100,109.56002083461425,1,0,0.1,-1,-1,0.6872376247352191,11.209482129918326,1.4410812669729384e-05,-1.3056883522486742,-1.5948277343760786
64,100,25.570820841765734,1,0,0.1,-1,0,0.2107489556944271,5.8412423812709084,8.969372477279745e-06,-2.0110836536187584,0.0359411060560666
65,100,0.9893011384970343,1,0,0.1,-1,1,0.4462365520183356,-0.4151769294258251,8.595823406564254e-06,-0.8912370063208347,1.2420707767498111
66,100,3.089615681557557,1,0,0.1,0,-1,1.6994912636245973,1.5098541714551592,1.142423642473995e-05,0.34004134661920093,-1.4095786716449374
67,100,1.0069481219693792,1,0,0.1,0,0,0.8268844770414102,-1.2523727183038675,1.9004707556307452e-05,0.8182736444654304,-0.02791618452605278
68,100,0.37391957247329594,1,0,0.1,0,1,-0.1019975439273827,-0.025561217756359077,9.131691184044643e-06,-0.023940872179633213,1.2288308071795977
69,100,69.37360197531684,1,0,0.1,1,-1,1.8250687820158982,-8.747866124585968,8.26644476488652e-06,0.6882397001642633,-1.0155897097890934
70,100,14.531936268313084,1,0,0.1,1,0,0.48617769809322453,4.094730687088891,8.584169741657351e-06,1.1233085537534582,0.3417267355424938
71,100,0.6624325343110169,1,0,0.1,1,1,0.7670227052328282,-0.940991998567776,9.450990069139097e-06,0.8877976500220698,0.44108704216680517
72,100,5657.57912340175,1,5,0.0,-1,-1,-1.4572460353213312,206.4864121930893,1.3852414809279945e-05,-125.03765172813496,114.6381789913595
73,100,109.27080975612338,1,5,0.0,-1,0,-7.972031338481825,82.8392666419304,7.247358875872493e-06,-61.73845992637827,12.2366868080883
74,100,12.780993075908562,1,5,0.0,-1,1,-6.17699111945277,139.78692317888851,1.1680129974360644e-05,-127.80360117479918,-127.8729180176958
75,100,9.81029036592749e-08,1,5,0.0,0,-1,1.7269997349968267,4.714539336886785,6.0628330080317825e-06,4.5440776612488145,4.56491083030621
76,100,2.0508725087221584e-07,1,5,0.0,0,0,1.8009347759827137,4.5905211739251,1.499470012896446e-05,4.521137092818932,4.46383323577737
77,100,1.70354288235739e-06,1,5,0.0,0,1,2.105242727089178,5.014745804713176,2.1864991762949518e-05,4.6596915887056385,4.749503370679974
78,100,1.2396756278065485e-07,1,5,0.0,1,-1,1.6000693280544718,4.765401897766507,9.730115662145819e-06,4.453015771865144,4.7068352805737925
79,100,7.710877110877439e-08,1,5,0.0,1,0,1.7647225484850118,4.706388120180833,1.5639202727295306e-05,4.552528169148016,4.548309105709336
80,100,7.13406035436749e-08,1,5,0.0,1,1,1.789088936587823,4.685769652099808,1.0752676434289602e-05,4.6304434950542115,4.449775311718033
81,100,0.0006703855386493796,1,5,0.01,-1,-1,1.8349376326172506,4.561018682903892,9.820243184635734e-06,4.525490134712828,4.429977702863516
82,100,0.00031153657380681614,1,5,0.01,-1,0,1.8278960617527458,4.670714295922395,7.173964381361129e-06,4.645374141652796,4.419789308942055
83,100,7247.856064627754,1,5,0.01,-1,1,20.879021021101924,97.45849986409647,1.4124357781142345e-05,-3.716174625112846,98.82852610028887
84,100,18169.759704825094,1,5,0.01,0,-1,0.3162532030138135,289.48535693119436,6.408224343694111e-06,142.60937361135132,-152.01826713070318
85,100,0.0015246070677285412,1,5,0.01,0,0,2.2141780237195166,7.064222656208718,1.570081562986563e-05,-4.12789781301805,-5.073742336309458
86,100,0.0010164011964195231,1,5,0.01,0,1,1.8132471944634025,4.709033063388481,1.4648482127675234e-05,4.5536377053087955,4.549844512752118
87,100,296.53175570754195,1,5,0.01,1,-1,7.9169838310469345,164.74364961839495,1.1360817413338466e-05,-33.69282341991536,-146.0520190105958
88,100,0.0009269068679777699,1,5,0.01,1,0,1.5795272587137419,4.799104545800181,1.3025957252120491e-05,4.467310458666181,4.726243241806418
89,100,0.0020186057917506175,1,5,0.01,1,1,1.713867828545517,4.721443505457585,2.066773255254233e-05,4.509731748725148,4.606160911404888
90,100,0.05959227393482192,1,5,0.05,-1,-1,1.8864755355777858,4.605429282434075,1.4461737382415918e-05,4.700988567028063,4.298889870075516
91,100,0.014057473089354655,1,5,0.05,-1,0,1.6723400816302436,4.766902003386881,1.3431629686410257e-05,4.543320368528639,4.618030789535111
92,100,0.7970686247470966,1,5,0.05,-1,1,-8.478657301777416,207.36648459540865,9.329492085124491e-06,-196.9119986535915,-34.438108965548814
93,100,0.0041118854543311665,1,5,0.05,0,-1,1.723516613599219,4.651466938298692,1.2920699603186028e-05,4.466426081876805,4.579490011094335
94,100,0.02081845457550156,1,5,0.05,0,0,1.692997076144483,4.738980456440666,1.1033377905776482e-05,4.6912417213671365,4.442187889750608
95,100,0.03655127434170825,1,5,0.05,0,1,1.9139556757923213,4.625971191464468,1.0672745490172618e-05,4.649259296009605,4.371161050131462
96,100,0.024591592008061682,1,5,0.05,1,-1,1.8218693961626122,4.6772108621862,7.448634650436392e-06,4.5285618298003145,4.543098187060608
97,100,104518.24262235858,1,5,0.05,1,0,3.0409431793077646,346.043677143704,1.2392390832127854e-05,1.5137244213224146,-6.548425846038434
98,100,0.3059538980067401,1,5,0.05,1,1,4.986372695696444,105.90061391520912,1.8899311599394595e-05,50.16858505505013,-103.82756164844197
99,100,4910.25451310242,1,5,0.1,-1,-1,-65.04807865363357,131.59370393386368,8.535231359453455e-06,24.30516994718237,6.305021124852894
100,100,0.2846652119407996,1,5,0.1,-1,0,-0.3373931776177055,16.459444614910396,1.83672103964358e-05,-12.362711062156253,-12.584528054784247
101,100,0.1031974011382084,1,5,0.1,-1,1,1.933319046734062,4.583434500957064,2.9919910838281944e-05,4.6503457818193175,4.327537873812235
102,100,259.7045195319282,1,5,0.1,0,-1,-2.0855727386053964,260.9407532640005,1.4199677594082928e-05,167.42661651066092,-235.7763454260663
103,100,0.06561585363932453,1,5,0.1,0,0,1.9300716510141656,4.640691447920696,1.3949969981273445e-05,4.516853480610586,4.518287121982543
104,100,14384.692089223525,1,5,0.1,0,1,8.690136923161376,124.01805370092679,8.081229932469102e-06,0.45278253169211374,17.638949624470264
105,100,0.40380828892075804,1,5,0.1,1,-1,1.8429129889626188,4.667866200305977,9.547068240399183e-06,4.630505314096458,4.431810040881954
106,100,0.09842414407588768,1,5,0.1,1,0,1.8073910419785983,4.685193915064422,1.3811981502453062e-05,4.548296197200594,4.531346872539147
107,100,0.41129154750779884,1,5,0.1,1,1,1.8083186348245337,4.601741725624175,1.0751846675030966e-05,4.5598581707666535,4.43633270952995
108,100,8.452682534065548e-08,5,-5,0.0,-1,-1,4.0960536538485695,-4.592084574071898,1.0901902757870865e-05,-1.0064914903596214,-1.6640626878061795
109,100,0.6350520135302454,5,-5,0.0,-1,0,4.558978608138596,-5.543798872502177,1.0062079369561472e-05,-0.8722923323172266,-0.016151780012495072
110,100,0.2405173979179327,5,-5,0.0,-1,1,3.7228641635335253,-4.1628563919493144,3.0948836740671606e-05,-0.8844163534028104,0.07287374832612066
111,100,0.03574205077115266,5,-5,0.0,0,-1,5.577830177531453,-5.093585707132655,1.1022028673728225e-05,0.2723657104594046,-0.5158808207780031
112,100,0.00016801946263249857,5,-5,0.0,0,0,4.641031458133548,-4.412646020849184,9.800941703052901e-06,-0.0970519548331816,0.839723187842672
113,100,8.979759391673915e-07,5,-5,0.0,0,1,7.577289945240492,-6.349360107535883,1.2252456099167878e-05,-0.02146676808714243,2.0106079409638355
114,100,9.808724707700065e-05,5,-5,0.0,1,-1,4.5354679178505455,-5.0502467378603315,1.1406982126946222e-05,0.5241932060736314,-0.9733679867166618
115,100,0.24940296851757013,5,-5,0.0,1,0,5.187404745734818,-4.866170574186042,8.811859134207255e-06,1.7497231635549308,-1.2400311037881986
116,100,3750.199773523503,5,-5,0.0,1,1,6.379021739100263,-68.5030091023814,8.363342323460022e-06,0.9872523173341137,0.28694725645316166
117,100,0.0011876034166918483,5,-5,0.01,-1,-1,7.084575414545957,-6.029130032028577,1.4610547556613804e-05,-1.1696225103254487,0.028444373952193302
118,100,0.6237897773282333,5,-5,0.01,-1,0,6.635396784562966,-6.544092551395722,1.1394398214711726e-05,-0.8993186033973933,0.8140982895286326
119,100,0.0005786533844058089,5,-5,0.01,-1,1,6.475664685247132,-9.615170956603821,1.1021304875314464e-05,-4.500257864623124,-1.9468633419735257
120,100,0.5090753749320795,5,-5,0.01,0,-1,4.97343841428867,-4.891681182277087,1.1590533963930349e-05,-0.07291228961468187,-1.6040486971552317
121,100,0.003922510416426687,5,-5,0.01,0,0,5.648516418361672,-4.770738091348841,1.993541984163366e-05,0.39383383648576087,-0.21113191134526604
122,100,0.4618318063137747,5,-5,0.01,0,1,6.5441694736615315,-6.167549056527745,9.40602922009544e-06,-0.18930272279995855,1.0709105961350605
123,100,0.0013212496620547856,5,-5,0.01,1,-1,3.6930374617494097,-3.6346289600558075,1.22849221120984e-05,0.48927947628639484,-1.2182807877562907
124,100,0.0007615298506949203,5,-5,0.01,1,0,3.6800915183297893,-4.441712947046332,1.0351431063541198e-05,2.0363808839060806,-0.5035131527780473
125,100,0.005914144836001733,5,-5,0.01,1,1,4.910995680139465,-17.851432850556375,1.7237339636735363e-05,-11.353452007167013,-12.196213416961557
126,100,0.21220225384449232,5,-5,0.05,-1,-1,3.2725067421382588,-4.059129783360776,1.3557224100864346e-05,-0.6905925971978762,-0.6121833935314421
127,100,0.45457352246187244,5,-5,0.05,-1,0,6.602375615928498,-14.220628341607942,2.3223003976028475e-05,-7.5172825099355745,-6.634328650423253
128,100,3.6962007080361468,5,-5,0.05,-1,1,7.355116924706521,-8.407007532371296,7.609922571040855e-06,-0.09544348388806537,2.7143944794698887
129,100,0.5007339331180759,5,-5,0.05,0,-1,6.113434232711338,-5.024292744461594,1.3256312450500051e-05,0.6643893264734987,-1.4070786871118923
130,100,0.0499767950848429,5,-5,0.05,0,0,4.328046098368789,-4.120533801340518,7.625776110009162e-06,-0.03930834547153102,0.14379597780801112
131,100,97.27872398387625,5,-5,0.05,0,1,4.999895425518332,-20.307350146083007,9.650277240160061e-06,-4.6689522059642306,-3.556815516640154
132,100,156.9967649335162,5,-5,0.05,1,-1,4.026460196082268,-16.660640029078277,9.931482453854208e-06,0.5047004849951945,-0.37645209352348674
133,100,0.027587565140027845,5,-5,0.05,1,0,5.496342852110912,-4.97409090773353,1.4061560197966214e-05,1.1329795843113988,0.2396918196996107
134,100,1.498716927774689,5,-5,0.05,1,1,6.9042250136169665,-11.585287672638382,9.986322982757536e-06,-4.887426865806973,-5.253864880739318
135,100,2.2986017712137228,5,-5,0.1,-1,-1,5.479912651604688,-4.860870169516592,1.0987015194091097e-05,-1.2655033498214694,-1.6783479009327342
136,100,0.20002974664374384,5,-5,0.1,-1,0,6.560473182167705,-9.843570507975722,1.2886765812046522e-05,-4.93806364037164,-3.0255612109530414
137,100,1.143341189718502,5,-5,0.1,-1,1,7.347818282353403,-5.431590059292213,1.0299552685388899e-05,-0.48525736011224574,0.6715970153826993
138,100,0.2898489119816799,5,-5,0.1,0,-1,4.119576900803338,-4.212099864959203,9.139939704116905e-06,0.4045124778934466,-1.043898331386593
139,100,0.10334196321912921,5,-5,0.1,0,0,12.464235554538341,-11.34777639098143,8.463505681572007e-06,-0.5387546842718945,-1.3688692431666027
140,100,415.5564358295061,5,-5,0.1,0,1,5.013838076396562,-27.031990922740704,1.1971284290408295e-05,-1.3357815619487046,0.5714333952398498
141,100,4.9049418402266705,5,-5,0.1,1,-1,6.471967767746186,-8.187457709213826,8.865820980612009e-06,1.935467125362164,-0.18480788879448487
142,100,9.825721702611567,5,-5,0.1,1,0,6.092506580039231,-12.980587893611167,9.999469790164583e-06,5.772811883895479,-3.3752576282311813
143,100,44.92318424225398,5,-5,0.1,1,1,4.755531064976033,-11.267798806376774,1.1976411198456197e-05,0.26731900203951314,0.33038075670230216
144,100,4.603601886286263e-06,5,0,0.0,-1,-1,3.7690084016650607,3.7369909776063253,1.0254847152339618e-05,-3.718568578321605,-4.024551179083762
145,100,1.613122174499546,5,0,0.0,-1,0,7.743533781569187,-1.617094920642326,6.343685075958992e-06,-0.7492135642218312,0.36025613762126657
146,100,0.34002308113452734,5,0,0.0,-1,1,3.993509916285738,8.508473331354432,8.978682301003178e-06,-9.241859560717451,-7.51723926204556
147,100,0.005437135635751,5,0,0.0,0,-1,4.817070805797666,0.8319086927567434,2.0541001885292614e-05,-0.37492730185549283,-2.1138318651234003
148,100,49.847170713274735,5,0,0.0,0,0,8.620110505474504,5.51220509480154,9.536520013418583e-06,-1.077502463523641,1.2998361788584185
149,100,6.277567768656402e-06,5,0,0.0,0,1,2.6546087298135803,0.8682130507921778,1.3166748020230242e-05,-0.3973987277194523,0.8593249363306317
150,100,0.07774843766622569,5,0,0.0,1,-1,12.810204620629241,-2.0874191492301106,1.2208239030059564e-05,1.5428825664453578,-2.609675745428677
151,100,8.30888651845531,5,0,0.0,1,0,5.026794168177874,2.919211737771905,8.84489609247518e-06,0.8975334253711059,0.1945906472121854
152,100,5.1022734520247085e-09,5,0,0.0,1,1,8.638233429328558,-1.4277124229655405,1.3327714438281706e-05,1.0724436059113585,2.3863373857713968
153,100,0.0006195458750702644,5,0,0.01,-1,-1,6.080147368270657,-0.04836776233835079,1.2758577387697355e-05,-1.0279869716107402,-1.2271076594845234
154,100,0.9295045215121709,5,0,0.01,-1,0,5.0045022809627255,-0.1527530825875063,9.455626356134755e-06,-1.2967497946013447,-0.7436665340281375
155,100,0.4401580943204449,5,0,0.01,-1,1,5.590016447391182,0.6610279287716885,1.67600628479155e-05,-0.2618885971178191,1.301560325873887
156,100,5.383453290417203,5,0,0.01,0,-1,7.115784634900178,2.1630799855773657,1.3869730628057621e-05,-0.016082099668967287,-1.017945295041113
157,100,0.00032502064312401284,5,0,0.01,0,0,3.067008075175525,3.793215512023146,6.909978786921897e-06,-3.468726175450357,-3.8198579047552395
158,100,0.0008642936205169953,5,0,0.01,0,1,3.3943306783406966,4.864730429777051,8.199651898684308e-06,-4.1593897748135635,-2.654666411737104
159,100,14.307517086318766,5,0,0.01,1,-1,5.804853942009247,3.6281953226205728,1.4212721461804632e-05,0.45042830696224057,-1.1819149593309621
160,100,0.13328240130830188,5,0,0.01,1,0,5.250421516380813,-0.06483932617299376,1.0358092516184187e-05,0.7596497782414187,0.12495590608254123
161,100,2.1346073843321944,5,0,0.01,1,1,5.6995687495657394,-1.3793293299162088,9.519504308272613e-06,0.7250071445787336,-0.9879607113506228
162,100,0.03679332541259966,5,0,0.05,-1,-1,2.4715677971254197,1.142430523655619,1.6102652548133383e-05,-0.48121488918609484,-0.3929357815541832
163,100,0.013374794073012411,5,0,0.05,-1,0,5.269701702351934,0.2792690457786717,1.144939680690591e-05,-1.6567569409867118,0.8042269182921894
164,100,0.8615329803599855,5,0,0.05,-1,1,4.79770878528929,12.523218548513372,3.212377381612261e-05,-12.618706489144525,-10.387083140016207
165,100,0.06239049824470484,5,0,0.05,0,-1,4.519861599785466,-0.2552614758633493,1.068778999016765e-05,0.8752599991973251,0.04447340074021863
166,100,0.39635131415990044,5,0,0.05,0,0,7.252457708287562,1.1580067632292546,1.2721907381674218e-05,-0.5189960225183495,-1.5542638561544178
167,100,0.013560454933895039,5,0,0.05,0,1,3.8141588163154765,4.4845863324701405,1.4085783682221215e-05,-4.183811490004057,-3.391273647862423
168,100,0.036359180057798784,5,0,0.05,1,-1,4.334520813633161,1.0953424635050373,6.980905869667076e-06,0.28463148676789934,-1.7644967299220977
169,100,0.6422781323869222,5,0,0.05,1,0,7.850979339648715,-0.9327121531274012,1.5717704672720605e-05,1.025143787835547,0.816605443676401
170,100,0.038001923490265786,5,0,0.05,1,1,9.626157686419507,-2.09007656978028,7.698270342627489e-06,1.911485917637478,2.2226650932533416
171,100,16120.818496405915,5,0,0.1,-1,-1,7.671032179145315,129.7062216782292,1.3092416732163974e-05,-5.183898159206971,-4.043253300684837
172,100,0.3761691345075777,5,0,0.1,-1,0,5.914419309512086,2.621081173944254,7.328484568298628e-06,-4.628405754072021,-3.0796457203653027
173,100,0.13757542928994418,5,0,0.1,-1,1,7.877062368952783,-0.4139001343051168,1.2621416458867498e-05,-1.4787358538956372,1.4564746603699905
174,100,0.20974585251938835,5,0,0.1,0,-1,6.476609624525024,0.38794052427566894,1.0773106360240958e-05,0.33408836279793536,-1.8623793411057494
175,100,2886.1926257971245,5,0,0.1,0,0,3.968335928171869,54.758309191206415,1.1863991862159337e-05,0.16327201084945714,0.7756583512780871
176,100,0.4569270646159512,5,0,0.1,0,1,4.322677852127109,0.5660035876165326,1.0168892110308987e-05,0.3519516237575237,0.49621373175722916
177,100,0.05023786777990515,5,0,0.1,1,-1,3.9125725124201116,0.0038758422809232664,1.0514716908226697e-05,0.80461223926737,-0.8786357273829362
178,100,0.3555997564844418,5,0,0.1,1,0,4.181549448677956,0.33647243607295074,9.741248088067187e-06,1.8717292296439991,-0.8341107459844966
179,100,1233.2425727890898,5,0,0.1,1,1,3.702630602220491,36.179489308596466,7.663933944347178e-06,0.08195978885207388,-0.23474265283494053
180,100,48712.313302682036,5,5,0.0,-1,-1,4.618622098196742,233.8051999461345,9.112068069563853e-06,0.5592788564013147,-9.413424234899386
181,100,3.068930713528223e-08,5,5,0.0,-1,0,1.8005948254879283,4.714950375594863,1.3569542374134239e-05,4.53147220106407,4.577927329203221
182,100,1.0995425243249932e-07,5,5,0.0,-1,1,1.727699325090642,4.714179664904951,1.2363027727952607e-05,4.5797763238656,4.528852495711784
183,100,3.0019559751245722e-05,5,5,0.0,0,-1,170.28954909205473,41.31288136786327,1.06706983771145e-05,-19.083623428911697,-47.42914695318898
184,100,5.039613699961434e-08,5,5,0.0,0,0,1.7948460583553931,4.695687724899861,1.0988946592461921e-05,4.562998427223798,4.527138452345917
185,100,2.454846364739414e-08,5,5,0.0,0,1,1.7018668855108163,4.764499934425721,1.6181580844252185e-05,4.5938513556660645,4.565097733436145
186,100,0.0014504968174347953,5,5,0.0,1,-1,2.9843417391113545,47.8863364459822,1.22812950462203e-05,19.775114735956503,-44.73314550947293
187,100,1.4125883004303285e-07,5,5,0.0,1,0,1.6297853177686394,4.741324968923528,1.1514843966505064e-05,4.443350140807308,4.692423982788661
188,100,4.2219139967939235e-08,5,5,0.0,1,1,1.7648484836923102,4.732684084414342,1.1534221292143438e-05,4.490048999763863,4.637084239322918
