,0
0,0.0006873398170415719
1,0.04499235990033973
2,0.0892973751508138
3,0.13361851517579618
4,0.17793963759327924
5,0.22238809107070606
6,0.26682898938439076
7,0.3116982747092301
8,0.34566292355759737
9,0.37962625929109756
10,0.41356990530801224
11,0.447513553441951
12,0.4814571593237079
13,0.515402779224868
14,0.5493483995312938
15,0.5698201199363662
16,0.590290649908889
17,0.6107411717536302
18,0.6311971898639309
19,0.6484222254366251
20,0.6566564065214221
21,0.6648648520557543
22,0.6734810817259085
23,0.6892582732015594
24,0.7043233599772052
25,0.7193884078925573
26,0.7460762719909313
27,0.7598472658225722
28,0.7736227271974772
29,0.7873958507373885
30,0.7962844067733392
31,0.8051689285157978
32,0.808129162031878
33,0.8112886385186715
34,0.8147700270945715
35,0.8182522587730715
36,0.8217344911616736
37,0.8252224162565901
38,0.8280814355477961
39,0.8316083759089467
40,0.8349076827487051
41,0.8381897205782689
42,0.8415954122271716
43,0.8449951791987718
44,0.8564974039505403
45,0.8679996553204544
46,0.8795027888099386
47,0.8910037602989934
48,0.9060000212275884
49,0.9201552822565648
50,0.9334427164749933
51,0.935976123448995
52,0.9386629463649931
53,0.9413455503463953
54,0.9440278950996075
55,0.9467128752475231
56,0.9493809790572659
57,0.9520437277389143
58,0.9546577357606655
59,0.9565991433051657
60,0.9545741434151394
61,0.9525497042942634
62,0.9505252648204594
63,0.948500824125989
64,0.9464993591012599
65,0.9444936174290882
66,0.9425236206193991
67,0.9405542501911881
68,0.9385354054156307
69,0.9499064364408218
70,0.9612760830388302
71,0.9720512241882097
72,0.9828238649826989
73,0.9933614731645217
74,1.003899067327284
75,1.0144366614900446
76,1.0249742979366008
77,1.0349238908634495
78,1.0448734698655802
79,1.0520709306440648
80,1.0589675156134333
81,1.0648476423628062
82,1.0707151074769188
83,1.0765825725931781
84,1.0824407816315402
85,1.0882988840534633
86,1.0943877472257115
87,1.1004767797628228
88,1.106566695163604
89,1.1126566039790424
90,1.1186436969597322
91,1.124630789937148
92,1.1306125954624795
93,1.1365963010950484
94,1.1425784723526131
95,1.1485606341695587
96,1.143004471637084
97,1.1378469951702757
98,1.1320831612812257
99,1.1263193277523496
100,1.1193436898173947
101,1.1128545038032598
102,1.106365317787751
103,1.0998833602307634
104,1.0933970866135234
105,1.0752577163610977
106,1.0570436555603548
107,1.0388325164620995
108,1.0294453253793425
109,1.0161884668126886
110,0.9903750684326237
111,0.9645589092864939
112,0.9384055512073066
113,0.9202793317230464
114,0.9021545772410029
115,0.8840290588277662
116,0.8602195853309683
117,0.8439389803093059
118,0.827658375463935
119,0.8113818644489912
120,0.7962557137247084
121,0.7811649747647234
122,0.771294300127032
123,0.765098463941997
124,0.7637655827812113
125,0.7624327016534754
126,0.761100126400209
127,0.759766263257974
128,0.7583861234336479
129,0.7569788926801941
130,0.755158128849075
131,0.7543310374943708
132,0.7593081020850834
133,0.7642849923260947
134,0.769257565377997
135,0.7747124458404022
136,0.7801711760801102
137,0.7867553719431217
138,0.7933395678011309
139,0.7999382783222595
140,0.806607924073614
141,0.8131149577178872
142,0.8196221836971324
143,0.8261185058696742
144,0.8326142993642679
145,0.8391100915744226
146,0.8465157312648544
147,0.8546927513170268
