,ntrials,n_iters,sens_sim,bias_sim,sigma_sim,prevresp_sim,prevconf_sim,prevrespconf_sim,prevsignevi_sim,prevabsevi_sim,prevsignabsevi_sim,sens_fit,bias_fit,sigma_fit,C_fit,prevresp_fit,prevconf_fit,prevrespconf_fit,prevsignevi_fit,prevabsevi_fit,prevsignabsevi_fit
47,50000,200,10,0,0.05,0,0,0,0,0,0,11.249457247787223,-0.41571900011531804,0.5612397183241935,-0.10450089338579238,-0.45010969439272974,-0.1602389927935946,1.3212881726417913,-0.13771436038046703,0.02624935899103632,-0.028134678617927376
48,500,200,10,0,0.05,0,0,0,0,0,0,8.857744447994632,0.31750119872737115,0.020154346122608757,-0.16641839777019427,-0.8117902276336393,2.509887948215366,0.8364723672621279,-0.35224311096832467,-1.195702140701246,0.5944956253527817
49,10000,200,10,0,0.05,0,0,0,0,0,0,11.561051046649014,-0.017437046713405274,0.7032359059674195,0.06768901700335733,-0.35150636140618063,0.03717830815422933,1.0134573031217176,-0.08403951794233108,-0.005700120853416059,-0.09042349553510035
50,50000,200,10,0,0.05,0,0,0,0,0,0,11.121104162423102,0.09887288397785172,0.5831326579604159,0.09602920445682255,-0.4153282251181109,-0.1307657846222171,2.2549365238459425,-0.6242150978566904,-0.055466989047084386,-0.02801631635773567
51,500,200,10,0,0.05,0,0,0,0,0,0,12.39861787057855,-0.10944906860596351,0.01974209631992942,0.2409733929973004,-0.6581193682454003,-2.0192140370537395,1.4001887656326628,-0.5359710941452813,-0.29466649246281335,-0.1770017808533987
52,10000,200,10,0,0.05,0,0,0,0,0,0,11.62917128147849,0.03641081070989602,0.553393750278675,-0.07787718706687918,-0.3292472959961166,-0.22660027348851697,1.5119131911757062,-0.035743823633249086,-0.09768470834141198,-0.30231470783351105
53,50000,200,10,0,0.05,0,0,0,0,0,0,11.29459628673429,-0.09966757415856306,0.5300365771829711,-0.10721687060110917,-0.5249996504257111,-0.14470377087119515,1.3820039541936633,-0.17567315734416547,0.00437393762280485,0.006315646470506424
54,500,200,10,0,0.05,0,0,0,0,0,0,11.397430520852792,1.4460626969682646,0.003958002426241708,0.823360695040461,0.4729369324370951,-1.7577219340848402,2.340531398242981,-1.56651103733156,0.02806421242144918,-0.2757997160453868
55,10000,200,10,0,0.05,0,0,0,0,0,0,10.784187228165594,0.9776564335286755,0.6126255942630983,0.0671158029886276,-0.5388188017844004,0.17996688483537038,2.432921574656213,-0.3910512974310584,0.062061691740784054,-0.19399671998915732
56,50000,200,10,0,0.05,0,0,0,0,0,0,10.543709343369155,0.2188926712512096,0.5211891026648079,-0.10440788358817418,-0.6677996299568636,0.15035524697756975,2.6432928196755165,-0.48253455400013295,0.04822168569144098,-0.09228843311645121
57,500,200,10,0,0.05,0,0,0,0,0,0,13.160749436552777,2.1697164871433796,0.004365728271899797,-0.11223415471814341,-0.07419347269193513,-2.0560511051612456,-4.921078703521076,1.9276693123749955,-0.6120004132902898,1.191746786200314
58,10000,200,10,0,0.05,0,0,0,0,0,0,11.310715642897746,1.5390881855053973,0.7392567328450363,-0.07966346466302564,-0.44947220173428576,0.08327216408007253,2.2746485233517046,-0.6063151386163277,-0.04337487710037667,-0.05115711925905761
59,50000,200,10,0,0.05,0,0,0,0,0,0,10.607575104789179,0.16512698434092013,0.4746971570194479,0.10590691504915407,-0.499766274023349,-0.1998507369154893,3.0354987362385444,-0.7282719259987445,0.05349949341906292,-0.2137695693643241
