,ntrials,n_iters,sens_sim,bias_sim,sigma_sim,prevresp_sim,prevconf_sim,prevrespconf_sim,prevsignevi_sim,prevabsevi_sim,prevsignabsevi_sim,sens_fit,bias_fit,sigma_fit,C_fit,prevresp_fit,prevconf_fit,prevrespconf_fit,prevsignevi_fit,prevabsevi_fit,prevsignabsevi_fit
38,50000,200,10,0,0.05,0,0,0,0,0,0,11.454089388007592,-0.06976381981816962,0.630508456658449,0.0878801570860375,-0.19054971429165812,0.11572140470501899,0.18137039116339979,0.043163626877686476,-0.012811121648409073,0.0509294102425932
39,500,200,10,0,0.05,0,0,0,0,0,0,18.998484886880398,-0.15729695228327245,0.0052774360725994585,-1.1928235174064532,-2.7427059054230933,0.9182916398033888,0.692213971404431,2.226156027443245,-0.02214318865614505,-0.38003522609599055
40,10000,200,10,0,0.05,0,0,0,0,0,0,10.943709079925721,0.028630640487498922,0.6428881161246913,0.09942351301740626,-0.06132968426966093,0.01772904684902847,0.17388601529051806,0.07966031247314988,-0.015803070131803897,-0.031768690236733524
41,50000,200,10,0,0.05,0,0,0,0,0,0,10.746587663857396,0.004857551833485644,0.527042482149843,-0.10701129011276148,-0.1573244351332326,0.022102002068211564,0.27283010924835593,0.04537210893902269,-0.008977624733935236,-0.03961680674835768
42,500,200,10,0,0.05,0,0,0,0,0,0,14.855602571833526,0.9489087146347808,0.006326281030398776,-0.2708942551312289,0.01692479271872581,-0.34757601036658164,-0.06457060386631289,1.0111255345920331,-0.7762878156583121,-0.9402350949632058
43,10000,200,10,0,0.05,0,0,0,0,0,0,10.853423292526594,0.12221584071965526,0.44986828738562906,0.09204889160314349,-0.17341635044985892,-0.09077867952648726,0.17556728960281975,-0.000541022085573178,0.11621905358963469,0.11420850436871258
44,50000,200,10,0,0.05,0,0,0,0,0,0,11.015071503808096,-0.04578450974711079,0.655911212686117,-0.0945621619007304,-0.1679803780067031,-0.04953613122961023,0.0487432958439608,0.20002145624581377,0.05875226531806418,-0.025613858771488713
45,500,200,10,0,0.05,0,0,0,0,0,0,9.11052210124766,-0.06701277253830239,0.016957400411545333,-0.2136576303504976,0.1453536552570584,-0.03850767270641955,-0.3816869810443678,-0.0819036665455812,0.15098994974076588,-0.12186807331100132
46,10000,200,10,0,0.05,0,0,0,0,0,0,10.872793549712718,-0.21463027327878792,0.42107938255069194,0.08229286175759663,0.07295798870150817,-0.017027364856480747,0.47499320460432304,-0.40469459291416465,0.08071149094104065,0.0391534028114752
47,50000,200,10,0,0.05,0,0,0,0,0,0,10.808146958017966,0.05115304866118359,0.5630449268900658,-0.10104384400404362,-0.2642515200004305,-0.023522287560081984,0.1272044082088049,0.10450998370975445,0.044665352390078836,0.08082228859088064
48,500,200,10,0,0.05,0,0,0,0,0,0,9.900428152433319,0.4164692537483059,0.02862942942799374,-0.03203605514355978,-0.7756044662596596,0.16962910618456956,0.4932398555564638,0.28522800654613367,-0.9433339972771936,0.43311290936918445
49,10000,200,10,0,0.05,0,0,0,0,0,0,11.631736286876636,0.0033276010831929308,0.7279774685348819,0.06727636402770149,-0.3100751044923196,0.08676506280864728,0.28187413125501115,0.08996451074147378,-0.022764084429414085,0.010626933202229672
50,50000,200,10,0,0.05,0,0,0,0,0,0,10.86862235587241,0.13337021082165904,0.5778997154114177,0.09639425101311433,-0.23100584298806037,-0.09546345749154322,0.19531910189408397,0.024552582152671452,-0.03817930803900835,0.08127964336911578
51,500,200,10,0,0.05,0,0,0,0,0,0,17.875474838388786,0.13049096130577406,0.019118669723996288,2.037066361417904,-0.09976940357831246,-0.830177307199585,0.9660900693132486,0.42974573112950687,0.46023134012394956,-0.9124359600101597
52,10000,200,10,0,0.05,0,0,0,0,0,0,11.874642898942579,0.12366502030571187,0.5640629416739794,-0.08348676760775624,-0.334132115896613,0.010428600425054817,0.18892010381409202,0.37795080928782454,-0.16530077313955607,-0.1445828838268443
53,50000,200,10,0,0.05,0,0,0,0,0,0,11.106266257032255,0.045111007115273966,0.5604569167587893,-0.09604212031894689,-0.304248515796964,-0.05618604153948248,0.1912117234991481,0.07037932991551535,0.02906387217771734,0.08892592248376535
54,500,200,10,0,0.05,0,0,0,0,0,0,11.38732398417833,0.8705449646111064,0.0037402165742524474,1.0000529186595852,0.4336719921107537,-0.40874304714008114,0.1324533176796023,-0.5983072076377378,-0.03669137358846409,-0.18786941329693738
55,10000,200,10,0,0.05,0,0,0,0,0,0,10.617500370894264,-0.08236423093364369,0.6377249441503265,0.06405000118109846,-0.2440132126945063,0.02368916577835977,0.5332214477684568,-0.08855093716145726,-0.0637844634660088,-0.06706184244402834
56,50000,200,10,0,0.05,0,0,0,0,0,0,10.726079978880147,-0.08409218501588017,0.5301945058638581,-0.10376344711468684,-0.255253596107431,-0.02523556263349688,0.32748806703584793,0.0429893243347415,-0.03090315938806082,0.02672955501672084
57,500,200,10,0,0.05,0,0,0,0,0,0,15.192394468728462,1.5744124299192612,0.0060844046081193325,0.8099690615008346,-0.5812250378838456,-0.18808854708233216,0.3672099328100191,0.3340087141453367,-1.1466452295283824,0.6607948383029663
58,10000,200,10,0,0.05,0,0,0,0,0,0,11.44083369739227,0.0692469453381793,0.7173410166685894,-0.11261648543315816,0.06623047772033872,0.10686572124499132,0.023543005943322908,-0.4073854358920038,-0.10935294817836447,0.24932889388639823
59,50000,200,10,0,0.05,0,0,0,0,0,0,10.462985882737689,0.0613219624352778,0.47553090846921586,0.10527214716200292,-0.04882597360960738,-0.05219589136709277,0.22236907890385305,-0.06328483147059447,0.00196603461483599,-0.04633805001120786
