,ntrials,n_iters,sens_sim,bias_sim,sigma_sim,prevresp_sim,prevconf_sim,prevrespconf_sim,prevsignevi_sim,prevabsevi_sim,prevsignabsevi_sim,sens_fit,bias_fit,sigma_fit,C_fit,prevresp_fit,prevconf_fit,prevrespconf_fit,prevsignevi_fit,prevabsevi_fit,prevsignabsevi_fit
0,500,200,10,0,0.05,1,0,1,-1,0,-1,11.5276696499701,-0.7890715117137244,0.002435084338141349,0.41239642936544213,1.0262743090824384,1.0091751034693428,0.5482268805412575,-1.8741356403620535,-0.09420334922417613,-0.2012314369894524
1,10000,200,10,0,0.05,1,0,1,-1,0,-1,11.072938732654025,-1.8113768592396318,0.7604000927306218,0.06071419509204744,0.9680090465465451,-0.035437903599458115,1.2151785457122002,-1.0304362826120743,-0.0758390612372497,-1.1102377350931663
2,50000,200,10,0,0.05,1,0,1,-1,0,-1,10.624638242305611,0.09107144833073032,0.555921787044559,-0.09876634919923458,0.8836653218706751,0.02144496492331588,1.2873618081990912,-1.0950463132509543,-0.06065908047245889,-1.0168729637495806
3,500,200,10,0,0.05,1,0,1,-1,0,-1,12.72534831051634,-1.1901325165741259,0.0046258028023189015,-3.7071961822610904,0.7815302378215095,-0.09326619494081728,2.1637650074430512,-2.263011438540923,-0.2664679224619095,-0.28143625368081043
4,10000,200,10,0,0.05,1,0,1,-1,0,-1,10.819743887770981,-2.194172465146,0.5776998836079621,0.08754646571037303,1.2135668841664364,-0.03402567966264218,1.4133000857476512,-1.2981914384204527,0.07061090451700444,-1.0754220106781318
5,50000,200,10,0,0.05,1,0,1,-1,0,-1,10.542146807762453,-0.2619753104120048,0.49823791813431667,0.09831934393912928,0.8418854822314134,-0.11944935735828825,1.4557899861587855,-1.0199217401897078,0.02622178056616908,-1.1214887521428065
6,500,200,10,0,0.05,1,0,1,-1,0,-1,9.842182418229742,-0.47620387408705384,0.0014238623186890228,-2.5818048463174113,1.50397021611973,0.012048754460479752,1.3937136736943123,-1.225285207592331,0.22200304773251395,-1.1939226924276907
7,10000,200,10,0,0.05,1,0,1,-1,0,-1,11.625051578183921,0.656231731705267,0.8437625226156037,0.08190401795092406,0.9139717064765824,-0.31760928953367196,1.4947882077709203,-0.9459538638837721,0.010076165220101414,-1.425637443132554
8,50000,200,10,0,0.05,1,0,1,-1,0,-1,11.186278841865898,0.026180511822137025,0.6628500886107246,0.06757635595824478,1.0588541110431677,0.0009375656899770944,1.230481507048156,-1.0751478749884535,0.05736190391638982,-1.1682277589808079
9,500,200,10,0,0.05,1,0,1,-1,0,-1,15.121166390027106,-1.1612352890690643,0.013020343730343513,1.1280617443461995,0.26793486487074686,-0.6531577447805047,1.6890433754226144,-0.5634631284312658,0.7537407244556907,-1.3520011853180354
10,10000,200,10,0,0.05,1,0,1,-1,0,-1,11.469273438419119,-0.3456869530424507,0.5982329923846388,0.0848199521875422,1.0897852557669256,0.11025092465272879,1.2848401387380217,-1.0410116495859967,0.1883825075609219,-1.2280155867501497
11,50000,200,10,0,0.05,1,0,1,-1,0,-1,11.382195269604361,0.1679614585508516,0.5209781092593635,0.10678058089667314,0.9909422157489405,-0.04492492748110439,1.2222226024057548,-1.0976843345562082,0.05350113580657225,-1.1364854962624291
12,500,200,10,0,0.05,1,0,1,-1,0,-1,13.766430744258672,0.4529802227900281,0.003718836313706088,-0.34825055704483265,-0.15735966405261184,-0.08437924604449637,1.504438976722473,-0.3876868126403161,-0.24776588082627493,-1.4967143506902763
13,10000,200,10,0,0.05,1,0,1,-1,0,-1,11.332165805958265,1.426976571306299,0.3581417205944901,-0.11644607186749314,0.7438397320796454,0.0028356019118790047,1.4007562311755986,-0.7581263469043796,0.008467906906302078,-1.270886569327895
14,50000,200,10,0,0.05,1,0,1,-1,0,-1,11.216379362293788,-0.5807211179715933,0.49819204188629446,-0.11608045868246618,0.96480424359642,0.05030292800027249,1.3519166263802058,-1.19320619546845,0.06282150619324245,-1.0622643814757133
15,500,200,10,0,0.05,1,0,1,-1,0,-1,8.871715462385493,-1.4917565406115945,0.0023213473240741916,0.17524945935521077,0.9067613993845772,-0.030845648182793485,0.7349673859130543,-0.7742329835167638,0.5482686869000486,-0.756072202276084
16,10000,200,10,0,0.05,1,0,1,-1,0,-1,11.56587391662737,-1.142200826231972,0.5885144127315479,0.10620672019639743,1.018403228844312,0.025289462972077754,1.4417760486004003,-1.3199413573946084,-0.025247572066120057,-1.0076265642654905
17,50000,200,10,0,0.05,1,0,1,-1,0,-1,11.442930152333542,-0.32980621628177015,0.6274257757326407,0.0878676112068351,1.0882427380599564,0.08660265643120459,1.3464384962983302,-1.1012789053336878,0.009279964181974569,-1.2226789809033216
18,500,200,10,0,0.05,1,0,1,-1,0,-1,10.996429254379551,-0.1841594438403505,0.004983463696544362,-0.152811391555788,0.858866324117986,0.7759735028224589,2.094953734653466,-0.7519580734433283,-0.7192402746598799,-1.5493885551998898
19,10000,200,10,0,0.05,1,0,1,-1,0,-1,11.084672056992938,0.3432247279291759,0.6828958881539015,0.0781091535311192,1.1036565521831136,-0.03947102215978154,1.2800824836568516,-1.0426925087337768,0.10064319490961206,-1.1462547719336842
20,50000,200,10,0,0.05,1,0,1,-1,0,-1,11.286343236082246,-0.04790319382166365,0.654822282153952,0.0921090637664317,0.9911252615687004,-0.02364606219059417,1.3998585035719457,-1.0698078584182353,-0.06698038228889662,-1.195631366638975
21,500,200,10,0,0.05,1,0,1,-1,0,-1,9.30933844969221,-0.827191766683153,0.0033947354988837167,-1.5553204581510418,1.3855535963558934,0.23268596237000336,0.7511593581168606,-0.826256164125807,-0.22592750988552693,-1.2642259018577375
22,10000,200,10,0,0.05,1,0,1,-1,0,-1,10.918690446346162,-0.41971880276915,0.5290904861836517,-0.06273505054841406,0.9387855852168048,0.13459053193409307,1.467666837376663,-1.0377313486706634,0.07893075127189078,-1.3049848654050165
23,50000,200,10,0,0.05,1,0,1,-1,0,-1,10.857286444094377,-0.408839792684873,0.6222207672607105,0.09868192804317337,0.8254283495234231,0.037088635507120125,1.4025729619239595,-1.0101855762601382,-0.06004042849253608,-1.0575197667286038
24,500,200,10,0,0.05,1,0,1,-1,0,-1,9.983679291367292,0.3670905169370942,0.009542822101567303,1.0960973198806654,0.1440000908977124,0.25811742548119715,0.8024224836940345,-0.7547518749089484,-0.2936248884507447,-0.39490536069270077
25,10000,200,10,0,0.05,1,0,1,-1,0,-1,10.348186991509575,-0.41499766554050266,0.36628800552992263,0.10586945181819366,0.834842619887221,0.15031374507047132,1.4092304417099975,-0.9403683423707876,-0.036798944177766336,-1.148518403704912
26,50000,200,10,0,0.05,1,0,1,-1,0,-1,10.876120534286658,0.32853071497263564,0.4957849337919011,-0.09622560160038911,0.9843641312217917,-0.016651177767955844,1.400270288254305,-1.0642326945886325,0.0360866667766984,-1.199913834061278
27,500,200,10,0,0.05,1,0,1,-1,0,-1,13.538640742485029,1.7741067435016462,0.01577168565321699,-1.2957996866930181,0.586785237275862,-0.09269719537353752,1.8709581511364572,0.9698641567548383,-0.6041052714254243,-2.4383902158979582
28,10000,200,10,0,0.05,1,0,1,-1,0,-1,11.293244895321818,0.24675836418537359,0.5928084070358208,-0.09756610329817689,1.0783304169621502,-0.047497820303369145,1.3928601478229723,-1.2338848921499646,-0.19146461142568094,-1.0258427935411674
29,50000,200,10,0,0.05,1,0,1,-1,0,-1,10.787615445733413,1.0952789731037775,0.5237432714420064,-0.10271936569479163,0.9283013402030759,-0.018456705451844888,1.2298008083158016,-1.1490612952370551,0.06332663200719517,-0.9641768461013798
30,500,200,10,0,0.05,1,0,1,-1,0,-1,11.093218428668067,-0.38436832586677905,0.006025136458181972,-0.8660554580824498,1.1260560708454226,-0.10881525633503969,-0.184100392060962,0.05454780152630527,-0.7336502227559528,-1.8527047857754921
31,10000,200,10,0,0.05,1,0,1,-1,0,-1,11.592941539609672,-1.219254684840418,0.7914993436816028,0.07856474317652187,0.9509393712056663,0.16138802112679787,1.1997890749603757,-0.9487107316913495,0.09729261390300725,-1.1346307983322435
32,50000,200,10,0,0.05,1,0,1,-1,0,-1,10.627874268288544,-0.5328967108626511,0.6374427082868953,0.09657082712568574,0.8928800562969281,0.031411746101453815,1.3619971147295602,-1.0419999086015457,-0.011045675738507652,-1.149898894367913
33,500,200,10,0,0.05,1,0,1,-1,0,-1,9.658712103220966,-1.7080005442071762,0.05494087949733262,0.21409019174983265,1.3355402833155805,-0.1844614476787885,0.27519190379967984,-2.058835653473343,0.8762884160542848,-0.25913707081241594
34,10000,200,10,0,0.05,1,0,1,-1,0,-1,10.81419147750373,1.5789759873077123,0.48056270028217135,-0.0941254404706493,1.0197836853062416,-0.26916938879995245,1.2830994062431862,-0.9009797497674243,0.0760626383547244,-1.252586366152349
35,50000,200,10,0,0.05,1,0,1,-1,0,-1,10.835518824144643,0.24807322711734106,0.6279150564049107,0.09992424432531492,1.00704850138507,0.03041557553155427,1.2986242322685881,-1.0898864389283371,-0.08719916222815732,-1.117426563528405
36,500,200,10,0,0.05,1,0,1,-1,0,-1,13.017349305469736,3.4759017242621733,0.0008661257696013818,6.603667077602148,0.9690225720756919,-0.5498969840974108,1.1788901575693467,-1.2458792030638544,0.1780140170753763,-0.5602429364008075
37,10000,200,10,0,0.05,1,0,1,-1,0,-1,10.576281680144996,-0.8537250820687126,0.5801193690060659,0.09477292784914593,0.9457340872999289,-0.1251551633812139,1.1062825370841252,-0.9787559829324071,-0.008575343884280795,-1.0030673498672753
38,50000,200,10,0,0.05,1,0,1,-1,0,-1,11.560281871273451,0.012014457538316373,0.6109961200216943,0.10318889671323098,0.9735121309817385,0.051638925910861756,1.239957904996299,-1.0997703964505328,-0.010252000104336549,-1.070884508003334
39,500,200,10,0,0.05,1,0,1,-1,0,-1,17.33040537139825,-1.4841581183783905,0.002136074185187906,-1.9788958776290275,2.3579484395283625,0.6686644976290144,2.4704004248592764,-3.3168912619933666,1.013316386140046,-1.5119232612597886
40,10000,200,10,0,0.05,1,0,1,-1,0,-1,10.80665103522809,-0.01584172691889129,0.6428096142331821,0.10053703902711472,0.8935888587624129,0.04268618483656978,1.0251629175218129,-0.8321928315382483,-0.055561372756483506,-1.028930677637139
41,50000,200,10,0,0.05,1,0,1,-1,0,-1,10.848555856812789,0.0027636248603519873,0.5228816551707697,-0.1152710059731765,0.9391784262132454,-0.02173074469000636,1.3510321797834677,-1.031562197382236,0.008586936457272222,-1.1625351286216703
42,500,200,10,0,0.05,1,0,1,-1,0,-1,13.416252037850388,1.2769914731748913,0.007422434133864234,0.35397394924519127,0.7073311359006841,0.11018498158450782,1.859746598307476,-0.04373306951813393,-0.9643978220684631,-2.0161050793271005
43,10000,200,10,0,0.05,1,0,1,-1,0,-1,11.570813468665362,0.8075508674513753,0.46316080844399177,0.07995660485065512,1.13143087276245,0.11655457974981968,1.308474720418823,-1.4199991440700876,-0.04986834235812502,-0.9527755478912313
44,50000,200,10,0,0.05,1,0,1,-1,0,-1,11.106002515564018,0.20805451398142066,0.6737141954136091,-0.08748750437991222,0.9863711143660961,-0.01681093010620787,1.3245780556314979,-1.0853029440662563,-0.01623479859584241,-1.1337728497008264
45,500,200,10,0,0.05,1,0,1,-1,0,-1,10.274438600326555,0.2660550028895566,0.014756204897762174,-0.12924160645453753,1.44051500165553,-0.14599358333610235,0.5091421544612644,-0.7592983061007552,0.15659794366465135,-1.6775264159693337
46,10000,200,10,0,0.05,1,0,1,-1,0,-1,10.845470426183585,-0.2748538154233349,0.41014985654733804,0.08200858737562763,0.9642704236585898,-0.0022301920157700226,1.4435076519928451,-1.2995243404658847,0.061985179435756946,-1.047753553248005
47,50000,200,10,0,0.05,1,0,1,-1,0,-1,11.0631627448212,-0.5190561094084277,0.5909482682221152,-0.09146976533573165,0.8378568822772301,-0.08599724143891337,1.3364231812475689,-1.0532780599634965,0.060672822991344404,-1.0924920227805601
48,500,200,10,0,0.05,1,0,1,-1,0,-1,9.796240615683958,1.0299341748136566,0.024767059220132195,-0.3152035461301548,-1.1127023351284089,-0.2334905393304764,1.9958329213307768,0.10697093840231851,-0.6822770101286263,-0.45266760442273946
49,10000,200,10,0,0.05,1,0,1,-1,0,-1,11.603924899598846,-0.08343759663717708,0.7235683085675569,0.07609238429274304,0.8635954672448978,0.05819908112419597,1.444057523909449,-0.9861358129351869,0.07425617515219826,-1.2080540565622515
50,50000,200,10,0,0.05,1,0,1,-1,0,-1,11.126374957170068,0.027462479618370065,0.6031733448544311,0.0938099787110638,0.9307684410712772,-0.019634464625638965,1.3934601950281622,-1.151360360053021,-0.05849690273094535,-1.1109046833229277
51,500,200,10,0,0.05,1,0,1,-1,0,-1,13.542297208633029,-1.6343457770955694,0.018962747947626417,-2.0740333545090412,0.15854534341988805,-0.1860705925190021,2.3488767942218884,-1.1648661221345118,0.06033222970497129,-1.5934822844544547
