,ntrials,n_iters,sens_sim,bias_sim,sigma_sim,prevresp_sim,prevconf_sim,prevrespconf_sim,prevsignevi_sim,prevabsevi_sim,prevsignabsevi_sim,sens_fit,bias_fit,sigma_fit,C_fit,prevresp_fit,prevconf_fit,prevrespconf_fit,prevsignevi_fit,prevabsevi_fit,prevsignabsevi_fit
20,50000,200,10,0,0.05,0,0,0,0,0,0,10.94914870070697,-0.017943755663644825,0.6133161591183471,0.1062944650331601,-0.24862342160593248,0.05474608294467879,0.023737632385722348,0.23578092711431484,-0.07467833427073485,0.012866032643813386
21,500,200,10,0,0.05,0,0,0,0,0,0,9.95720833858315,-0.8172005487527276,0.005034766273341392,-1.224085316953509,-0.7155115432812406,0.5221387716655188,0.1362829446002136,1.404912191067874,-0.11615754833762344,-0.6070291502547667
22,10000,200,10,0,0.05,0,0,0,0,0,0,11.044236806024507,-0.3578368657316916,0.5408271464351116,-0.06429366652193877,-0.06084406075208111,0.10270402841418791,0.039974823193100854,0.059636188468807916,0.002166895466937515,-0.01096362435442623
23,50000,200,10,0,0.05,0,0,0,0,0,0,11.148710212613922,-0.3357145665651522,0.6047973154977446,-0.1051071976803801,-0.037670413846785086,0.010411430388232893,-0.08763088642722634,0.018114017955196605,-0.08021550637562098,0.05137791712956724
24,500,200,10,0,0.05,0,0,0,0,0,0,10.260583042721924,0.19665033214124206,0.008378996670554804,-0.8855606525686193,-0.4150853083152291,0.46242267857796315,-0.2300085847833403,0.08296975719411567,-0.6792115254030898,0.18619885833763206
25,10000,200,10,0,0.05,0,0,0,0,0,0,9.693280627984157,-0.4094909040181295,0.3604736672694653,0.10580410680969236,0.03769747512030947,0.09715553984984669,-0.03917406497082009,0.019087585684461554,0.010251685431430596,-0.03461680152341254
26,50000,200,10,0,0.05,0,0,0,0,0,0,10.643176889700822,0.34067809364957136,0.4829728160099647,-0.10252906026031958,-0.1918786831252537,-0.012717854343809698,-0.0752716646055479,0.1480184328871034,-0.04965211389976213,0.04752183670389112
27,500,200,10,0,0.05,0,0,0,0,0,0,13.413844227709887,2.209733711798859,0.017849917726558334,-0.7744365735027149,0.1149844207084494,0.5674184086104007,-0.03592422830254472,0.768609438300935,-0.7149165663068769,-0.08468213095924282
28,10000,200,10,0,0.05,0,0,0,0,0,0,11.408840047070058,0.1323325822169767,0.6081136056606578,-0.08103619765688568,-0.02572483321807885,0.029972672637812076,-0.001161060411739088,-0.03857925150166635,-0.13862854753906448,0.04668793096976255
29,50000,200,10,0,0.05,0,0,0,0,0,0,10.72307069078041,0.9635684730535066,0.5275632557797956,-0.10263752541029203,-0.18460860307682303,0.0008441295213366158,-0.0039022877560864226,0.048723201579016,0.007829964649764449,0.09804129949366172
30,500,200,10,0,0.05,0,0,0,0,0,0,10.782675930376051,-0.9684254849877392,0.007337499244082643,-1.1657754752872227,0.34642105524213745,-0.6404513011675778,-1.2361081285229818,0.0681037634358545,0.10857121646535994,0.36804243262809333
31,10000,200,10,0,0.05,0,0,0,0,0,0,11.433262186470255,-1.183826707298483,0.7584313671054264,-0.059856951465222685,-0.5265837184129648,-0.007489819267649622,-0.03139912799022394,0.4126913372926059,0.2086971740058316,0.10851667599913588
32,50000,200,10,0,0.05,0,0,0,0,0,0,10.53420794392088,-0.6012040041303616,0.6583748318761199,0.09264769344391012,-0.08094983240736203,0.05903355513436871,-0.027934299916538643,0.01720915643193819,0.056531253233696496,0.04208565508698815
33,500,200,10,0,0.05,0,0,0,0,0,0,9.282036923288382,-0.27345479181680105,0.05973890137036875,-0.12229124746584175,0.8151453868402686,0.24500746836207438,-0.6228986525796574,-1.7865503078750278,0.04906106157553353,0.6964121903163224
34,10000,200,10,0,0.05,0,0,0,0,0,0,10.285620010506399,1.617453072133921,0.5103182483408126,-0.07987717325966823,0.09060420560833633,-0.09251239571053053,0.09522850491718918,-0.03242641234642838,0.034445666220154575,-0.08761317501423757
35,50000,200,10,0,0.05,0,0,0,0,0,0,10.622502972221492,0.3115201863387005,0.6003333061441616,0.09509004014686856,-0.1358771849913194,-0.014183149151017847,-0.07438654764041316,0.14258061122001808,-0.07629636625229377,0.0333811729610344
36,500,200,10,0,0.05,0,0,0,0,0,0,11.988380470030641,2.4947785364863453,0.0008745767995988653,5.339540265492795,0.5799346740872363,-0.5938733638066618,0.23007762657111977,-1.2590164669239907,0.09414382773921982,0.8833283531954202
37,10000,200,10,0,0.05,0,0,0,0,0,0,10.79649983598865,-0.8391530925435492,0.5888353111320439,0.08258257563546295,-0.12941866387996184,-0.0599133104091418,-0.0809548769450044,0.13891053803968448,0.07628088035100254,-0.05470258148088977
38,50000,200,10,0,0.05,0,0,0,0,0,0,11.327516112713841,-0.1131117358729485,0.6237464191879842,0.09241587504028223,-0.11642414753884003,0.08478208094358798,-0.02157349737150294,0.1218400046633388,0.020059603568386014,0.0062384113344196605
39,500,200,10,0,0.05,0,0,0,0,0,0,28.597066317955495,-5.103054270706631,0.006939389861408884,3.543269640674654,-4.586404715844234,2.917763225106281,1.4679740025976065,2.3675339811890947,0.3565117875670767,0.855370544143599
40,10000,200,10,0,0.05,0,0,0,0,0,0,10.963673801401871,0.13615931731676814,0.6651130854869244,0.09781526299530524,-0.06754202948302195,0.08575225648346789,0.016929599245465596,0.07846528855900409,-0.06356225517085913,0.023003031017824416
41,50000,200,10,0,0.05,0,0,0,0,0,0,10.726301418819881,0.03225687515848665,0.5238795987333397,-0.10811714423218127,-0.08844468308957837,-0.022093899133274465,0.03157533148701103,0.07773854707254142,-0.0009763030487288164,-0.008844961717990886
42,500,200,10,0,0.05,0,0,0,0,0,0,13.23216787756433,1.261327722915421,0.007707539211093666,0.08483716582247214,0.18325897545775977,-0.20048442303048772,-0.06252094343402245,1.211574880268572,-0.906583853448531,-1.0374451967812406
43,10000,200,10,0,0.05,0,0,0,0,0,0,9.245764023140072,0.592287281601833,0.5136495771956685,0.058158026339780344,0.07149357086094953,-0.18824551694182162,0.0459359424160628,-0.21021847596469032,0.13776161912423238,0.12448430987301765
44,50000,200,10,0,0.05,0,0,0,0,0,0,11.092116608784044,0.17457894312883876,0.6730661248446744,-0.0916410137789562,-0.14194288235473054,-0.05979578614951044,0.035297327859756276,0.1177384761017215,0.01571321692996618,0.019358146120724357
45,500,200,10,0,0.05,0,0,0,0,0,0,8.99859832732917,-0.014999902940618726,0.020014219803032262,-0.11873232391102573,0.3635135215339373,0.16382019685288982,-0.3008154847950312,0.18560882303151804,0.27387048357033156,-0.5836485176836997
46,10000,200,10,0,0.05,0,0,0,0,0,0,10.755316983865555,-0.40326470729767305,0.4156342306144525,0.08739413640995111,0.06658858858366351,0.15439075791444154,0.05980087375245457,-0.23041546817999364,0.061386703207725136,0.06907094189479757
47,50000,200,10,0,0.05,0,0,0,0,0,0,11.15462247309378,-0.500929786292134,0.5818633537572138,-0.09695589536869009,-0.21097205157417143,-0.09239125004964549,-0.037305108249045336,0.14792185457286647,0.013406150674827914,0.07128041443653757
48,500,200,10,0,0.05,0,0,0,0,0,0,8.93514261055797,1.1399791275098103,0.022882347948333766,-0.14843092695807739,-1.2170311337630328,0.3695338274209851,0.6801513114610461,0.11758233784498325,-1.0420901405819907,0.5855332272423037
49,10000,200,10,0,0.05,0,0,0,0,0,0,11.761566647132614,-0.04596593970249544,0.7325443136771237,0.0669325958956364,-0.32240956530262704,0.07603317108826099,0.2451928521146295,0.13988412683181015,-0.06326963989375772,-0.012481096943356296
50,50000,200,10,0,0.05,0,0,0,0,0,0,10.916416406052731,0.11157299259347893,0.581569102057857,0.09801223952840706,-0.19102351150835525,-0.0954349777276317,-0.009307546565361334,0.07647758932268457,-0.04410865913360269,0.10571138886503215
51,500,200,10,0,0.05,0,0,0,0,0,0,13.667345644054517,-0.6913118708582738,0.015632426449263995,-2.157319810016667,-0.30513426422341344,-1.0755730972457047,0.14716249694799416,-0.05677903268528811,0.0382051466057731,-0.39188957152467085
