,0
0,0.00037686099592332565
1,0.02293662418370265
2,0.045496386396520865
3,0.06819777506476443
4,0.09089912765068044
5,0.11436476222806193
6,0.13781485967509757
7,0.1623600043310927
8,0.17398293529503067
9,0.1856022633483477
10,0.1972181467593073
11,0.20883403344182647
12,0.2204496136011385
13,0.23207169052165472
14,0.24369376746705523
15,0.2553363823189805
16,0.2669748367472607
17,0.2786090160421993
18,0.29025398635226574
19,0.29311222654176694
20,0.28335033078249766
21,0.27348742816722793
22,0.2643590545168608
23,0.2580055387432584
24,0.24972501125740076
25,0.2414444690468548
26,0.23263824071726338
27,0.225605606168356
28,0.21857357296388746
29,0.21152454821092692
30,0.21578147402035233
31,0.22003663778014879
32,0.22137965458032213
33,0.22287934790110245
34,0.2244178551943518
35,0.22595643881382738
36,0.22749502245302824
37,0.22903374517081515
38,0.22602948140382909
39,0.22362811691673778
40,0.22011111898784866
41,0.21658335834944584
42,0.21327460910970863
43,0.2099418055737709
44,0.21693107726632255
45,0.2239203665408097
46,0.23090969085152474
47,0.23787499825073113
48,0.2502394795935197
49,0.2599018336875137
50,0.26884551860160283
51,0.28147895150907254
52,0.29413625911326646
53,0.3067676663666006
54,0.3193989886507617
55,0.3320370100813214
56,0.3445522840452185
57,0.35706540761248706
58,0.36956483298644455
59,0.38175380675162074
60,0.3909053149168604
61,0.400057190928885
62,0.4092090651793071
63,0.41836093934952984
64,0.42766842440670233
65,0.43695616925653796
66,0.4463039988487075
67,0.45565187898022463
68,0.4645693629430671
69,0.4871824848163922
70,0.5097952036140425
71,0.5322647732241869
72,0.5547334052201246
73,0.577146202420721
74,0.5995589961923896
75,0.6219717899640664
76,0.6443845840755607
77,0.6611682960561236
78,0.6779519783262405
79,0.6941037391199611
80,0.7101014186629
81,0.7255668096794126
82,0.7410269912659321
83,0.7564871728542459
84,0.7717335803580029
85,0.7869799549048616
86,0.8031357773696295
87,0.8192916204223823
88,0.8354475070946276
89,0.8516033551576501
90,0.8677452482133818
91,0.8838871412686933
92,0.9000288591495497
93,0.9161758889730369
94,0.932315794739639
95,0.9484556990988473
96,0.9593698718934138
97,0.9703633348826787
98,0.9793390130757662
99,0.98831469151648
100,0.9887588802222176
101,0.9893012496407216
102,0.9898436190574988
103,0.9904864356902803
104,0.9911146977772237
105,0.9826639134696149
106,0.9739648150813001
107,0.965270064479039
108,0.959550741935948
109,0.9470786473460721
110,0.9350009011746877
111,0.9229164902986362
112,0.9107586658939286
113,0.9095694230417398
114,0.9083827813555373
115,0.9071936587324733
116,0.9042310040590705
117,0.9111678251359265
118,0.9181046463730685
119,0.9250416506797965
120,0.932165072368231
121,0.9392968102561507
122,0.9479368274327197
123,0.9585172352258929
124,0.9577037542403825
125,0.9568902732592071
126,0.9560768018426458
127,0.9552575000197814
128,0.9544303271984336
129,0.9535991273643175
130,0.9526903678050475
131,0.954623265494341
132,0.960049057947673
133,0.9654746656470466
134,0.9708998860534299
135,0.9785714746190238
136,0.9862440535054616
137,0.9941078354024985
138,1.0019716172943764
139,1.010102719988225
140,1.018250564886445
141,1.0259491723126615
142,1.0336481061550493
143,1.0412994432243414
144,1.048950701163316
145,1.056601959030982
146,1.0714202968676438
147,1.086579897824452
148,1.0938829577194893
149,1.1011861268065803
150,1.1085228885681158
151,1.1179888975346566
152,1.1155093683240316
153,1.112803016707666
154,1.116217834568931
155,1.119632652497767
156,1.123074667941713
157,1.1265143601401066
158,1.1299540523191218
159,1.137004983798782
160,1.144055710193433
161,1.1611829706186756
162,1.1785012570893616
163,1.1958195422964515
164,1.2131377694851768
165,1.23040900538492
166,1.2476720691675784
167,1.26633220586442
168,1.2849867677572913
169,1.3032505701002677
170,1.3215146699217282
171,1.3397787696792174
172,1.3564411582317988
173,1.3731035469254298
174,1.376775621501941
175,1.3804476960628984
176,1.3799573336873425
177,1.3794027257424268
178,1.3788481172209934
179,1.3783776702908688
180,1.3680299603109476
181,1.3576822495512044
182,1.3473345789641984
183,1.3369745421303667
184,1.3266374193306254
185,1.31708601479202
186,1.3074970512214823
187,1.2978751808312268
188,1.2880797656698806
189,1.2782705738861284
190,1.2684970928416104
191,1.2587930901272544
192,1.249089060795233
193,1.2393849741143048
194,1.229680887429366
195,1.2199768016656873
196,1.210272715907782
197,1.2005631114779056
198,1.19185026319278
199,1.1830976224066447
200,1.184590186628108
201,1.186082729530508
202,1.187575272432954
203,1.1890999806567764
204,1.1820537361299612
205,1.1750074324401327
206,1.167959496021748
207,1.160911562361666
208,1.1539726815074909
209,1.147024413542845
210,1.1400761455805712
211,1.1354458557408365
212,1.1402774421569473
213,1.1451090282890108
214,1.1499657889393415
215,1.1548300506433922
216,1.1597122212976911
217,1.1647088308238087
218,1.169707426169548
219,1.168709866758237
220,1.1676353747783013
221,1.1646967389680192
222,1.161239051986922
223,1.1577813650054887
224,1.154326032126643
225,1.1509359105203991
226,1.147617439634492
227,1.1442930930587212
228,1.1409626566624913
229,1.1378666365144217
230,1.1347850472586825
231,1.130621539097655
232,1.1295950312421195
233,1.1286744967216993
234,1.1297707001483002
235,1.1308669160225118
236,1.1319631319341517
237,1.1330593501808832
238,1.1341552260194825
239,1.1352500277814046
240,1.1363499742929135
241,1.131060163208328
242,1.1257703511701502
243,1.1203870149466884
244,1.1159010066672825
245,1.1114149979022359
246,1.1166065869987076
247,1.1217930178058972
248,1.1262425291886329
249,1.1335138700320038
250,1.1407873303053533
251,1.1580517587088448
252,1.1746040958541075
253,1.1916350652131487
254,1.1961615748967307
255,1.2006173229860135
256,1.2049362547180862
257,1.2113673042130186
258,1.2103465785037928
259,1.2093288022081643
260,1.2073061270171415
261,1.2047028010458856
262,1.2020994750746268
263,1.2021474500688154
264,1.202138393880763
265,1.2021293324887499
266,1.2021203028745462
267,1.202109979862302
268,1.2025570834743207
269,1.2034078579438732
270,1.2042586345248059
271,1.205034976973492
272,1.205811321030168
