,0,1,2,3,4,5,6
0,0.8927956701853395,0.0,0.0,0.0,0.0,0.0,0.0
1,1.6704190778183525,1.0,0.99948126595584,0.99948126595584,1.0,0.8927956701853395,0.8927956701853395
2,1.505299981100079,1.0,0.9999999999968878,0.9999999999968878,1.0,1.6704190778183525,1.6704190778183525
3,-0.6968479735406059,1.0,6.422008852480232e-07,6.422008852480232e-07,1.0,1.505299981100079,1.505299981100079
4,-0.6741404493341524,-1.0,0.03310011589746986,-0.03310011589746986,-1.0,0.6968479735406059,-0.6968479735406059
5,-1.4349656638070225,-1.0,0.9999868489240444,-0.9999868489240444,-1.0,0.6741404493341524,-0.6741404493341524
6,1.5528356117899103,-1.0,0.0045091476580627066,-0.0045091476580627066,-1.0,1.4349656638070225,-1.4349656638070225
7,0.5360614266889059,1.0,0.9999999996146982,0.9999999996146982,1.0,1.5528356117899103,1.5528356117899103
8,-1.4503324990400372,1.0,0.26044905080140424,0.26044905080140424,1.0,0.5360614266889059,0.5360614266889059
9,-1.66810156401276,-1.0,0.00043349639825313036,-0.00043349639825313036,-1.0,1.4503324990400372,-1.4503324990400372
10,0.2645861818446501,-1.0,0.0022000422892998195,-0.0022000422892998195,-1.0,1.66810156401276,-1.66810156401276
11,1.7796913724251748,1.0,-0.06327961597482856,-0.06327961597482856,1.0,0.2645861818446501,0.2645861818446501
12,-0.7913071400165232,1.0,0.9999958899719233,0.9999958899719233,1.0,1.7796913724251748,1.7796913724251748
13,1.0374383313618365,-1.0,0.9567628767913761,-0.9567628767913761,-1.0,0.7913071400165232,-0.7913071400165232
14,1.5856860877189392,1.0,0.9998954571456523,0.9998954571456523,1.0,1.0374383313618365,1.0374383313618365
15,1.5773669316090244,1.0,0.9999999497804374,0.9999999497804374,1.0,1.5856860877189392,1.5856860877189392
16,-1.0299340791361915,1.0,0.9999999999731009,0.9999999999731009,1.0,1.5773669316090244,1.5773669316090244
17,-0.8851440516289473,-1.0,-2.778843796180652e-07,2.778843796180652e-07,-1.0,1.0299340791361915,-1.0299340791361915
18,0.6744188281153931,-1.0,1.4673722181779425e-07,-1.4673722181779425e-07,-1.0,0.8851440516289473,-0.8851440516289473
19,1.2824166712782292,1.0,0.04426109215594598,0.04426109215594598,1.0,0.6744188281153931,0.6744188281153931
20,0.23129073720623106,1.0,5.312355260134183e-07,5.312355260134183e-07,1.0,1.2824166712782292,1.2824166712782292
21,1.4920646569322547,1.0,-0.02220533883098058,-0.02220533883098058,1.0,0.23129073720623106,0.23129073720623106
22,0.11518078567275064,1.0,0.9999999996803481,0.9999999996803481,1.0,1.4920646569322547,1.4920646569322547
23,-0.9627963603086271,1.0,0.8823550677148836,0.8823550677148836,1.0,0.11518078567275064,0.11518078567275064
24,-0.2549229595728542,-1.0,0.8731168064759922,-0.8731168064759922,-1.0,0.9627963603086271,-0.9627963603086271
25,-0.6587688613299134,-1.0,0.9939489723929467,-0.9939489723929467,-1.0,0.2549229595728542,-0.2549229595728542
26,0.0844555867136979,-1.0,0.001208842639406349,-0.001208842639406349,-1.0,0.6587688613299134,-0.6587688613299134
27,0.26072429318799173,1.0,-0.4859185821778214,-0.4859185821778214,1.0,0.0844555867136979,0.0844555867136979
28,0.4165047454135601,1.0,-0.009325705035185428,-0.009325705035185428,1.0,0.26072429318799173,0.26072429318799173
29,-1.676101296568171,1.0,0.9987997652775964,0.9987997652775964,1.0,0.4165047454135601,0.4165047454135601
30,1.8466133141232441,-1.0,0.00042683940178955826,-0.00042683940178955826,-1.0,1.676101296568171,-1.676101296568171
31,0.23694477885152576,1.0,0.96788263183304,0.96788263183304,1.0,1.8466133141232441,1.8466133141232441
32,2.4681804317410387,1.0,-0.01950402666848866,-0.01950402666848866,1.0,0.23694477885152576,0.23694477885152576
33,1.2244679528080136,1.0,0.9999462048518624,0.9999462048518624,1.0,2.4681804317410387,2.4681804317410387
34,1.2795075442877413,1.0,0.9483008080096492,0.9483008080096492,1.0,1.2244679528080136,1.2244679528080136
35,-0.03590511917489181,1.0,0.9999775506882884,0.9999775506882884,1.0,1.2795075442877413,1.2795075442877413
36,-1.6178213550137979,-1.0,-0.10777248831498443,0.10777248831498443,-1.0,0.03590511917489181,-0.03590511917489181
37,-0.6421729329884271,-1.0,0.908954249672399,-0.908954249672399,-1.0,1.6178213550137979,-1.6178213550137979
38,0.09323380264294329,-1.0,0.9917236310118991,-0.9917236310118991,-1.0,0.6421729329884271,-0.6421729329884271
39,-0.41551433196849197,-1.0,-0.23017103099681013,0.23017103099681013,1.0,0.09323380264294329,0.09323380264294329
40,-0.594233091216318,-1.0,0.032046387103043195,-0.032046387103043195,-1.0,0.41551433196849197,-0.41551433196849197
