,ntrials,n_iters,sens_sim,bias_sim,sigma_sim,prevresp_sim,prevconf_sim,prevrespconf_sim,prevsignevi_sim,prevabsevi_sim,prevsignabsevi_sim,sens_fit,bias_fit,sigma_fit,C_fit,prevresp_fit,prevconf_fit,prevrespconf_fit,prevsignevi_fit,prevabsevi_fit,prevsignabsevi_fit
36,500,200,10,0,0.05,0,0,0,0,0,0,13.684284819831463,0.5356128137841277,0.0009506439909305607,-4.590787367999324,0.26667938707279,-0.6854629984236005,-3.3098637999287153,0.30573106441438047,0.06132334446421933,1.3662146775777841
37,10000,200,10,0,0.05,0,0,0,0,0,0,10.806136266436969,-0.8977231965578765,0.5936417518923555,0.08044493232715227,-0.1759713653242369,-0.1373780793823106,-0.06672721450068107,0.17165527168719796,0.034710146872143965,-0.06907736098846008
38,50000,200,10,0,0.05,0,0,0,0,0,0,11.379937348362487,-0.0584358538665968,0.6115646609965806,0.0933158503649673,-0.16280928244063306,-0.04353042480634004,-0.11744361707467907,0.13721686242272452,0.021099130351378052,0.07531919772363245
39,500,200,10,0,0.05,0,0,0,0,0,0,20.30689102550057,-3.343254925795226,0.009046778359658813,2.2627712143337995,-1.2873693325586744,1.5727380550695687,-0.21046023477499276,1.0676796774131272,-0.030631960362474696,0.3116927611204983
40,10000,200,10,0,0.05,0,0,0,0,0,0,11.048790920343215,0.07693766570826553,0.6631823964536824,0.10350070070211037,-0.07236141053446457,0.2823528077002121,0.31876187443832615,-0.04481634070309161,-0.0850759623103986,0.0006482042717582034
41,50000,200,10,0,0.05,0,0,0,0,0,0,10.68332175695407,0.05788312627025622,0.5246687094509707,-0.1067616764317004,-0.08399322136120276,-0.13104971690676867,-0.21562548201944645,0.174836250931744,0.01440343395651139,0.00811304975449588
42,500,200,10,0,0.05,0,0,0,0,0,0,12.986705199774088,1.2482723137516696,0.008455615176272472,-0.0014386509922497404,0.42947829678168425,-0.11768668380294445,-2.253605694009851,1.8869484081002552,-0.9226539479901902,-0.9375549371219787
43,10000,200,10,0,0.05,0,0,0,0,0,0,11.788708117175386,0.7849008370668752,0.46169272604269584,0.09256409883157761,-0.033708648850996295,0.07215742212719008,-0.46851165678819734,-0.06377959949862076,0.1052246421132919,0.3167416765378083
44,50000,200,10,0,0.05,0,0,0,0,0,0,11.147566065621199,0.20242009171815417,0.6785048804803879,-0.0917414350379173,-0.1891511389664532,0.16418410725737248,0.005929524803580871,0.10680399844021231,-0.004937900391052506,0.0793502352320124
45,500,200,10,0,0.05,0,0,0,0,0,0,9.027093479367164,-0.05435012623177929,0.019516164095771896,-0.13250611239436544,0.2647314668379772,0.6297723712607066,1.8417264943468867,-0.532718174993061,0.12429503424097127,-0.7821756524663631
