,ntrials,n_iters,sens_sim,bias_sim,sigma_sim,prevresp_sim,prevconf_sim,prevrespconf_sim,prevsignevi_sim,prevabsevi_sim,prevsignabsevi_sim,sens_fit,bias_fit,sigma_fit,C_fit,prevresp_fit,prevconf_fit,prevrespconf_fit,prevsignevi_fit,prevabsevi_fit,prevsignabsevi_fit
10,10000,200,10,0,0.05,0,0,0,0,0,0,11.242545503142912,-0.19407073162927016,0.6031866671957904,0.08201835538046087,-0.26793998946900993,0.08054493272797529,0.10224001792148465,0.16548015562355603,0.09699273769207614,0.060675257853455615
11,50000,200,10,0,0.05,0,0,0,0,0,0,11.129015321477288,0.1779532864232896,0.5102324405642565,0.10566881837267994,-0.18925293857655007,-0.07420875718810281,0.040986846831459,0.11312283417527037,0.09858552501903915,0.01461769251956351
12,500,200,10,0,0.05,0,0,0,0,0,0,11.848216008672848,0.5298532602734147,0.004317035619798143,-0.06311261062839996,-0.24547378584361382,0.03498702566221448,0.11699808621059546,-0.30621802672211024,-0.012030656724719702,0.031390710898764364
13,10000,200,10,0,0.05,0,0,0,0,0,0,10.757360064258789,0.9838803509088704,0.3344805861233938,-0.13585774270150608,0.19061017999364496,0.022813409272325946,-0.10232815887487756,-0.09913669841080747,0.1651285657040374,-0.001739758225620766
14,50000,200,10,0,0.05,0,0,0,0,0,0,11.092030505922367,-0.5448853134676127,0.5141580282928543,-0.10256008190466652,-0.12495694903400299,0.03415623732016598,0.25809640969950115,-0.0674757671798635,0.026203377650841832,0.06420733276238307
15,500,200,10,0,0.05,0,0,0,0,0,0,10.221482842052106,-1.2657043897394435,0.0028381702688884047,1.3626659232351952,0.12760372489867908,-0.25939901663715653,-0.4365997080489247,0.5985625227063303,0.5619652037049238,-0.10807765602350786
16,10000,200,10,0,0.05,0,0,0,0,0,0,11.162949600092176,-1.1611617577944406,0.591580111170825,0.08521179605238649,-0.21806888592610038,0.09967610216466878,0.05580956937311714,0.006145297376668948,-0.03844489763761103,0.11300846189664669
17,50000,200,10,0,0.05,0,0,0,0,0,0,11.239199496248334,-0.32902264626886074,0.6136783395319322,0.09077848992872321,-0.02222834046258216,0.0017934651886322526,0.06906533188670318,0.03497402208886911,0.0037110051542615925,-0.011997741959489796
18,500,200,10,0,0.05,0,0,0,0,0,0,9.14071460702217,0.8358939836312126,0.004178392168121156,0.6065025129291622,-0.5138670298070445,-0.12473661139518691,-0.0631041412984413,1.2577993667461762,0.05792184161223354,-0.04924718365109296
19,10000,200,10,0,0.05,0,0,0,0,0,0,10.713573453673895,0.2652683233116481,0.6678153042549188,0.08124423748365171,-0.13469480697492817,0.20317393732293193,0.09815800802223063,0.2637207919811327,0.06575269572608729,-0.12145470064656148
