,ntrials,n_iters,sens_sim,bias_sim,sigma_sim,AR_sim,prevresp_sim,prevconf_sim,prevrespconf_sim,prevsignevi_sim,prevabsevi_sim,prevsignabsevi_sim,sens_fit,bias_fit,sigma_fit,AR_fit,prevresp_fit,prevconf_fit,prevrespconf_fit,prevsignevi_fit,prevabsevi_fit,prevsignabsevi_fit
13,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,11.542635838556317,0,0.047787445746736254,0.9982132791603701,-0.14148842695464703,-0.08556927897043881,0.019273544671848386,0.11381698991325298,-0.05143879759879474,-0.001501287188311146
14,10000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,9.820745738943481,0,0.008188855081439404,0.9997022579064316,0.02604988464096779,-0.04035924623859792,0.05304260246054639,-0.04361672540358064,0.06926363706471296,-0.031406012368869377
15,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,10.689555936248649,0,0.018466663057410328,0.9991091977824628,-0.10096950762066711,0.029345004225793916,0.09794133187388662,0.02915523582408803,-0.062408501892972965,-0.024275247043302688
16,10000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,4.259935946905639,0,0.03849661095940702,-0.37879322344542693,0.9570991410209888,0.08721684992935042,1.3685831159141362,-0.7470241421987349,-0.07907981338907415,-0.6852933151362492
17,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,5.76615531443458,0,0.6636722591965242,0.23604602913967343,0.8436331781707769,0.06116951484879978,1.133252499447929,-0.7285012386038177,-0.043842135151912875,-0.5273481555163436
18,10000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,10.272969703214988,0,0.009665687388266137,0.9994782792207324,-0.06829943942031788,-0.23018248092022137,0.2673278096032204,0.026991988214256926,-0.06710553516829086,-0.0677522960140663
19,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,10.268727724287078,0,0.01368693943372165,0.9993004485123321,-0.010668254566214324,0.029710905199440384,0.01876023991268486,-0.04828038660566567,0.032255661392387475,0.031220722173736896
20,10000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,10.49673703145039,0,0.021205740912245186,0.9985338828238322,0.01656614172493563,-0.10880229232654962,-0.21736759337845912,0.04705026648864019,0.07844933489394093,-0.056829786849607065
21,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,5.22752717033176,0,0.006821331978893503,0.6529371668655222,0.8286778561507048,0.001787149656414594,1.0104829881607438,-0.7199194090862782,0.024351698645015605,-0.47401224454458674
22,10000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,9.927935979499557,0,0.010714308214138456,0.999663727984639,0.02769309065334088,0.06708852284397052,0.027827032963630597,0.12445497421364476,0.08000393774234721,-0.12511816271002188
23,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,10.880570938050218,0,0.02292278904438877,0.9990485933867376,-0.19105958436975232,-0.050605758145616284,-0.00650999192888452,0.04295829190516245,-0.05838002547753851,0.11663699040274651
24,10000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,9.843371937632051,0,0.012980802398697953,0.9992194512461713,-0.056209993425366055,-0.24543902670065576,0.006307773617304356,0.09769354842752041,0.01053267703468189,-0.04288342585126216
25,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,10.865167568166015,0,0.021274090877800505,0.9985916449667757,-0.03020078810529662,0.06422340635303424,0.09382583733338326,-0.0002213359104121861,0.0005084274368557557,-0.036606189943577
26,10000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,10.409608821534787,0,0.016808742461372803,0.9988136638188796,0.01908808627191607,0.04146501789902384,-0.039719625123611664,-0.07408448017986757,-0.005009769902044373,0.08761122919884498
27,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,5.265798864024611,0,0.02706091071912722,0.5323137600608906,0.8025807076626454,0.024961247501392947,1.0107877183651715,-0.6186692806461885,-0.01719589528811817,-0.5381751815025166
28,10000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,6.572292323077908,0,0.002422894425513037,0.44379805998970157,0.6456669404094669,-0.11908987418315586,0.6979913552578961,-0.7253420758512127,0.02331398212324697,-0.18554235223940693
29,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,5.939666613634567,0,0.00432831301782084,0.07881852210384259,0.7580071844468047,0.002084235886233941,0.8692820364945882,-0.6297175404380271,-0.008343142988949934,-0.4308155601040788
30,10000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,10.436945495305531,0,0.01484979148936427,0.9995281814932897,-0.30250961413323985,-0.2134974951181119,0.18389481168527294,-0.10797736479084734,0.029790064532103873,0.15420864693521152
31,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,10.46204604138939,0,0.019254369169357532,0.9988454128350649,-0.13591311453921162,-0.053921838761557324,0.04208250266788894,0.07027318416648295,0.028761250641897933,0.03841911980247955
32,10000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,10.132134333805634,0,0.008547914081297597,0.9989441477025042,-0.12080402741027765,0.15106897350179702,0.08632296562372876,-0.016203819696501837,0.05467047271591021,-0.03459056525138268
33,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,13.914888344817918,0,0.2465148327058429,0.9939187308537144,-0.3363653181951687,-0.049454569783344324,0.08523723057846944,0.0977287073420931,-0.12321068361557211,0.13339037870584428
34,10000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,10.409966706857647,0,0.027900842272940724,0.996631240693367,-0.14751669260831118,0.10092814350568924,0.13788432065338338,0.1632824215854421,-0.09434381214149537,-0.03189621003276436
35,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,10.7121824781269,0,0.019428727015012286,0.9990360086794492,-0.07822946411210119,-0.030339744289509675,-0.002449589541442129,0.008134105643861033,0.040783104586638017,0.0848772374788678
36,10000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,9.859971261958034,0,0.010101946558626104,0.9992592063721666,-0.16057992136795682,0.11062812763367706,0.14626410480329838,0.12030465189384652,-0.10553823251223275,-0.12434798972327969
37,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,5.232286987689415,0,0.08699460446351763,0.2202251813536843,0.7828587296134382,0.019010308993574677,1.0714632088915965,-0.673105353915488,-0.012905925583309254,-0.46695923141370344
38,10000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,10.152629357615057,0,0.013203230935131878,0.9994192720467483,0.1990966406329765,-0.05724558071362814,0.021690706773959765,-0.29833469661515233,-0.05086701910635702,0.07804154105793354
39,50000,1000,10,0,0.1,0.9995,0,0,0,0,0,0,11.000267432549911,0,0.024994058956954952,0.9993230126609437,-0.10702345935556666,-0.03536488037903431,0.09715183810152692,0.0029608651640304464,0.057951899071155166,-0.01991357399057155
