,ntrials,n_iters,mse,sens_sim,sens_fit,bias_sim,bias_fit,sigma_sim,sigma_fit,c_fit,prevresp_sim,prevresp_fit,prevconf_sim,prevconf_fit,prevconfprevresp_sim,prevconfprevresp_fit
0,500,50,1.2762454101831926,10,12.340555948362772,-5,-7.2098352181423095,0.1,0.24106810105242835,-0.45408116344366534,0,-0.06416989071861182,0,-0.2706528779090943,0,-0.006997736929754965
1,500,50,0.8960511522471404,10,11.452523648776957,-5,-5.954234318581263,0.1,0.22891186868307467,-0.4787513518235714,0,-0.2630773907863897,0,-0.6861139483824935,0,0.060706374937735036
2,500,50,0.15979632630238588,10,10.356279164659883,-5,-5.123140791467767,0.1,0.2194537168910768,-0.3489379575059087,0,0.02292639082827505,0,-0.13359819240022386,0,0.1997873145172516
3,500,50,7.026743103317998,10,12.633099682281676,-5,-8.92407250620452,0.1,0.17704256311778452,-0.38291787501069086,0,-0.26544441627059756,0,0.277988372592071,0,0.9548851964751157
4,500,50,0.17867697824164788,10,10.641295834117267,-5,-5.528889999795444,0.1,0.31006961928188126,-0.06473097295496172,0,0.20766081040547557,0,-0.4480860543430816,0,-0.2866923575415468
5,500,50,0.6072072662320267,10,9.530267478311078,-5,-5.817743304444669,0.1,0.2833057729946875,-0.1294576613858801,0,0.2677968588306386,0,0.24528268010823817,0,-0.2727023357538348
6,500,50,0.8468490977341486,10,9.520570092017188,-5,-4.074357165791256,0.1,0.23566216648909158,-0.2828639619538181,0,-0.00899197969060386,0,0.05797846297166966,0,0.11201917207471689
7,500,50,0.15734554271847262,10,10.667007747198449,-5,-5.232238628919722,0.1,0.4456699290418654,-0.1519030417578027,0,0.043494041213253315,0,0.05543184744060409,0,0.1633947121913923
8,500,50,1.8857647126971528,10,10.112688633351958,-5,-6.541979359152698,0.1,0.12831363842454047,-0.1899723006630888,0,-0.2194210785257066,0,0.37278969402008705,0,0.5510813763627361
9,500,50,0.21139749333961155,10,10.450225750702737,-5,-5.4658260458753825,0.1,0.20186008968848237,-0.08570966015261716,0,-0.32613727352020705,0,-0.26516895789653405,0,0.6239241579184931
10,500,50,0.8637531448709194,10,12.34923307969474,-5,-5.644031952946978,0.1,0.2362403255488102,-0.13897962209323317,0,0.1761057746238347,0,0.2928375235190941,0,-0.226935774818164
11,500,50,0.3558073489084482,10,10.968758177614857,-5,-5.466588108012425,0.1,0.23468351862286033,-0.3413085107687775,0,-0.07323343200716598,0,0.5196825734996056,0,0.1520440297745572
12,500,50,0.6981003260924977,10,10.571785002821052,-5,-4.641157298991306,0.1,0.22910021563736266,-0.20108358327407855,0,0.03051157965723221,0,0.20442885441303627,0,-0.21613911486081896
13,500,50,5.049893760569712,10,12.124520413542198,-5,-4.351025236352974,0.1,0.16799904485924877,-0.7707082638946301,0,-0.04758551802391244,0,0.13016822182599852,0,-0.058957631293027626
14,500,50,0.1780365114220672,10,11.781477140253285,-5,-6.34760200561454,0.1,0.43531617812791423,0.08166082642998979,0,-0.05240435459845375,0,0.281038061331902,0,-0.012985603573104378
