,ntrials,n_iters,mse,sens_sim,sens_fit,bias_sim,bias_fit,sigma_sim,sigma_fit,c_fit,prevresp_sim,prevresp_fit,prevconf_sim,prevconf_fit,prevconfprevresp_sim,prevconfprevresp_fit
0,500,50,1.0544925342248248,10,11.644647589129027,-5,-6.877249557492017,0.1,0.38892711943525987,-0.22797281221449733,1,1.3749912479814106,0,-0.09070798978392149,1,0.8212959636495418
1,500,50,0.49020924444666686,10,9.555832460526673,-5,-4.108613694798108,0.1,0.3322689926750875,0.23885074063139344,1,1.062031835227948,0,0.1749020946853789,1,1.048507218029497
2,500,50,0.172870159277117,10,9.387054654152838,-5,-4.764226040324825,0.1,0.22711598412564785,-0.3124269764190772,1,0.8862479922587786,0,0.10393062653088969,1,1.2236943138596335
3,500,50,2.5552023498722756,10,12.318693714027944,-5,-7.534976358952091,0.1,0.23507013556134482,-0.2478500034939293,1,1.1213711624962468,0,0.07930979794653287,1,1.3124760613741353
4,500,50,0.18893504013289625,10,9.874263185917783,-5,-5.361536265134216,0.1,0.2848116288345708,0.06323479088912683,1,0.755602292879002,0,-0.23890472992402653,1,1.238873148613761
5,500,50,0.4083783012547264,10,9.691771160883063,-5,-5.434573299406763,0.1,0.2459313816065774,-0.19611285879519774,1,1.3234319650431985,0,0.010528585294564031,1,0.6677879401884409
6,500,50,0.6282019357771933,10,9.752490800341578,-5,-4.13655264939138,0.1,0.2560525010990419,-0.34471337057934803,1,1.253056424252983,0,-0.24236269303404956,1,0.6121461892441509
7,500,50,0.07143714694569005,10,9.034893669973801,-5,-4.430796803526739,0.1,0.6007469940552542,0.06873033649865451,1,0.8214066299322242,0,0.08882164742486116,1,1.0700067140792504
8,500,50,0.8873833653308288,10,9.620460376330396,-5,-6.162183772696564,0.1,0.20741575938093812,0.15585865050500833,1,0.89202076645417,0,0.6504912609416252,1,1.2533622922670364
9,500,50,0.3235511848068578,10,9.678589945887413,-5,-5.344826600603986,0.1,0.20770154905280802,-0.07670130134619117,1,0.7242465955138788,0,-0.11442936513723279,1,1.447939610532418
10,500,50,0.43497466880709146,10,10.863852246421388,-5,-5.333830977336132,0.1,0.30686549980774436,-0.1634495972089005,1,1.2389455052429337,0,0.2957693420457584,1,0.9736511382525688
11,500,50,4.154292877552207,10,11.131272917482406,-5,-3.629181029114299,0.1,0.10637476701531065,-1.3376658854716967,1,0.84679028036482,0,0.2203281614446548,1,1.3271375589147183
12,500,50,0.4290899019386013,10,10.497851260720157,-5,-5.014658318899262,0.1,0.2475703299562964,0.3880080113188462,1,1.0031532759226423,0,0.06715147364767036,1,0.8690219871617001
13,500,50,6.400242000201451,10,12.588802546943846,-5,-4.213320654454074,0.1,0.19821306898254054,0.4840199773227568,1,1.5653396436040052,0,0.40108179869697214,1,0.7338678363798071
14,500,50,0.1534008410215649,10,13.396448884395628,-5,-7.539174645202202,0.1,0.4510852878698098,-0.09190366400752087,1,1.5735518122026406,0,0.4798821211981989,1,0.9583036570077135
