,ntrials,n_iters,mse,sens_sim,sens_fit,bias_sim,bias_fit,sigma_sim,sigma_fit,c_fit,prevresp_sim,prevresp_fit,prevconf_sim,prevconf_fit,prevconfprevresp_sim,prevconfprevresp_fit
0,500,50,9.841518057204671e-10,10,11.294896367368445,-5,-6.016631654147385,0,0.46480885470215966,0.0002604607422692174,0,0.3142957840626127,0,0.14306340120923072,0,-0.12260985469374142
1,500,50,0.18525768922472421,10,11.560308685031623,-5,-5.7861328446011155,0,0.2577046479254813,-0.1815981279445887,0,-0.40629121700192145,0,-0.5776214938034363,0,0.19874292606442168
2,500,50,0.04985806293377766,10,9.427678300689307,-5,-4.671621071052314,0,0.23912399850806712,-0.1001373944158001,0,0.2232554991311218,0,-0.11755938217195284,0,-0.24468622982983707
3,500,50,0.05172950145537877,10,10.631125604148796,-5,-6.209959247448581,0,0.18473451652044703,0.1796112736124485,0,-0.10863470647428689,0,0.7451200462061214,0,0.4675770244413195
4,500,50,0.0002079293435137338,10,11.912258199579467,-5,-5.706559773513552,0,0.3068622073179838,0.01409240938597149,0,0.3904370632632713,0,-0.7315238672838981,0,-0.3956669324543903
5,500,50,4.495796808784293e-06,10,9.888211278722235,-5,-5.199855133088614,0,0.27979251513571396,0.01013953554333867,0,0.0007517840746346447,0,0.14039187818253182,0,-0.12814424885374628
6,500,50,6.252989220510547e-05,10,11.046865612085078,-5,-5.271993123953239,0,0.23820641500305745,0.008347885677959877,0,0.13568800507483716,0,-0.12110120274872148,0,-0.16749137326655852
7,500,50,0.021704248144625078,10,11.067677392189456,-5,-5.618033529206144,0,0.5299825096346387,0.05746302561576047,0,-0.18540205504452573,0,0.001415126852900105,0,0.5772932358750928
8,500,50,0.0009353828528613712,10,10.444148759431334,-5,-5.915565571989356,0,0.1518648088373368,0.016649230132748223,0,0.11945698915970941,0,0.966036087459361,0,0.05591750314414496
9,500,50,4.6102528262758395e-07,10,11.68394691886959,-5,-5.916811522880042,0,0.1805860881681558,0.0020663109434352674,0,-0.3652534334515395,0,-0.021088696397511014,0,0.561529876178333
10,500,50,0.003194060133930975,10,11.598450962585463,-5,-6.156740611360346,0,0.30674271003059317,0.023947952416735148,0,0.02965591249474793,0,0.6555672706495032,0,-0.043275652677826085
11,500,50,0.0007113914213028803,10,10.08220032810096,-5,-5.044681325369016,0,0.2573372458069077,-0.013354724965773657,0,0.26002415861833045,0,-0.17980689254086674,0,-0.1742886149870971
12,500,50,8.30103473519146e-06,10,9.958711160117488,-5,-5.08264580687282,0,0.2687376193890752,-0.004954522766570531,0,0.20406968052472138,0,0.1092721254477189,0,-0.5348122598371866
13,500,50,0.057152809969472335,10,10.796492416863371,-5,-5.570807827109365,0,0.2446243636729271,-0.12436122431489137,0,-0.37306877330216404,0,0.44933486588614907,0,0.4470666073603542
14,500,50,0.00031151283474313796,10,12.405747407689752,-5,-6.319867904429519,0,0.46833983957711195,-0.009463576375308022,0,-0.055677222593234925,0,-0.19461841531966373,0,-0.14582596913569598
